id,translation
ID_DIALOG_HER_2_3_INTRO_1,Hold up. Are you saying there are multiple versions of those jet pack rats?
ID_DIALOG_HER_2_3_INTRO_2,Yes. They've conquered hundreds of dimensions before coming here.
ID_DIALOG_HER_2_3_INTRO_3,"And each one has the flying, talking squirrel in it?"
ID_DIALOG_HER_2_3_INTRO_4,Yes. They're also weapons experts. Exercise caution.
ID_DIALOG_HER_2_3_START_0,Hey! Who let the trash pandas out of their cages?
ID_DIALOG_HER_2_3_START_1,What did you call us?!
ID_DIALOG_HER_2_3_END_0,So do we call animal control or what?
ID_DIALOG_HER_2_4_INTRO_0,"The Commander is sending us to infiltrate this base and kidnap Ronan, one of the Kree generals leading the invasion."
ID_DIALOG_HER_2_4_INTRO_1,What's the point in kidnapping one of these guys?
ID_DIALOG_HER_2_4_INTRO_2,We need to know what their plan is. Ronan has the intel we need.
ID_DIALOG_HER_2_4_INTRO_3,I bet I can make him talk.
ID_DIALOG_HER_2_4_INTRO_4,"That's not how S.T.R.I.K.E. operates, Punisher. We hold ourselves to a higher standard. "
ID_DIALOG_TIMER_LOSE_0,Fall back. We ran out of time.
ID_DIALOG_HER_2_5_INTRO_0,"The big blue alien with the hammer is Ronan, the one we need to take down and bring back to base."
ID_DIALOG_HER_2_5_INTRO_1,"He looks pretty tough. "
ID_DIALOG_HER_2_5_INTRO_2,"If this mission was easy, Fury wouldn't have sent S.T.R.I.K.E., right?"
ID_DIALOG_HER_2_5_INTRO_3,"Fair enough. Let's do this. "
ID_DIALOG_HER_2_5_START_0,"If you think you can defeat Ronan the Accuser, you are sorely mistaken."
ID_DIALOG_HER_2_5_START_1,We don't want to defeat you...
ID_DIALOG_HER_2_5_START_2,"We just want to kidnap and interrogate you. "
ID_DIALOG_HER_2_5_START_3,"THIS MISSION HAS A <color=#fff568>SPECIAL OBJECTIVE</color>. "
ID_DIALOG_HER_2_5_START_4,DEFEAT <color=#fff568>RONAN</color> TO WIN.
ID_DIALOG_HER_2_5_TIMER_0,"This is a TIMED mission. Take out RONAN before time runs out. "
ID_DIALOG_HER_2_5_TIMER_REMINDER_0,We only need to take down Ronan. But we have to hurry.
ID_DIALOG_HER_2_5_TIMER_LOSE_0,We took too much time. We need to fall back.
ID_DIALOG_HER_2_5_END_0,We've got Ronan. Let's get out of here before reinforcements arrive.
ID_DIALOG_HER_2_6_INTRO_0,We've got to get this Ronan guy back to base before he wakes up.
ID_DIALOG_HER_2_6_INTRO_1,I've called for an extraction pod. We just need to hold out until it arrives.
ID_DIALOG_HER_2_6_OPDEAD_0,The S.H.I.E.L.D. OPERATOR is down. She was our ride out of here!
ID_DIALOG_EXTRACTION_POD_1_0,The extraction pod has been called in.
ID_DIALOG_EXTRACTION_POD_1_1,1 / 3 stages complete.
ID_DIALOG_EXTRACTION_POD_2_0,The pod is zeroing in on our coordinates.
ID_DIALOG_EXTRACTION_POD_2_1,2 / 3 stages complete.
ID_DIALOG_EXTRACTION_POD_DONE_0,Prepare for extraction.
ID_DIALOG_EXTRACTION_POD_DONE_1,3 / 3 stages complete.
ID_DIALOG_HER_2_6_END_0,You're going to tell us everything we want to know about this invasion plan.
ID_DIALOG_HER_2_6_END_1,You will find out nothing from me.
ID_DIALOG_HER_2_6_END_2,"Widow, prep the psychics. "
ID_DIALOG_HER_2_6_END_3,"Yes, sir."
ID_DIALOG_HER_2_6_END_4,"We'll find out what Ronan knows, one way or another."
ID_DIALOG_HER_2_7_INTRO_0,"Colonel, we're receiving a broadcast on a restricted channel."
ID_DIALOG_HER_2_7_INTRO_1,"It's also being sent to every major intelligence agency and criminal organization in the world. "
ID_DIALOG_HER_2_7_INTRO_2,On screen.
ID_DIALOG_HER_2_7_INTRO_3,"Leaders of this dimension. I am Ultimus. "
ID_DIALOG_HER_2_7_INTRO_4,"I have come to accept your unconditional surrender. "
ID_DIALOG_HER_2_7_INTRO_5,"In the dimension I come from, you have all already joined my cause."
ID_DIALOG_HER_2_7_INTRO_6,"And on every Earth I conquer, it plays out the same way."
ID_DIALOG_HER_2_7_INTRO_7,"Some of you will join me. Others will resist. But eventually... "
ID_DIALOG_HER_2_7_INTRO_8,ALL WILL SUBMIT TO MY WILL.
ID_DIALOG_HER_2_7_INTRO_9,And to the leaders of S.T.R.I.K.E. who have already begun to meddle in my plans. Know this...
ID_DIALOG_HER_2_7_INTRO_10,You will be the first to fall.
ID_DIALOG_HER_2_7_INTRO_11,"Sir, detecting multiple enemies closing in on the Helicarrier!"
ID_DIALOG_HER_2_7_INTRO_12,Battle stations!
ID_DIALOG_HER_2_7_START_0,"Never thought I'd say this, but..."
ID_DIALOG_HER_2_7_START_1,We've come to get our Ronan back.
ID_DIALOG_HER_2_7_START_2,So they extracted your free will but left your sense of humor intact?
ID_DIALOG_HER_2_8_INTRO_0,Another wave of Ultimus's forces just breached the Helicarrier!
ID_DIALOG_HER_2_8_INTRO_1,"They really want this Ronan guy back. "
ID_DIALOG_HER_2_8_INTRO_2,Which means we can't let them have him.
ID_DIALOG_HER_2_8_REDSKULL_0,Hail Hydra! For Ultimus!
ID_DIALOG_HER_2_9_INTRO_0,"Sir, a squad of Ultimus's forces has infiltrated the Helicarrier."
ID_DIALOG_HER_2_9_INTRO_1,"Get them off this ship. Once we're clear, I'll engage the cloaking device."
ID_DIALOG_HER_2_9_INTRO_2,"Yes, sir."
ID_DIALOG_HER_2_9_START_0,"Release Ronan now, and Ultimus might spare you."
ID_DIALOG_HER_2_9_MID_0,Now you face the full power of the Hand.
ID_DIALOG_HER_2_9_END_0,The Helicarrier is secure. And the psychics were able to break through Ronan's mind.
ID_DIALOG_HER_2_9_END_1,Good. Cloaking engaged. That should buy us some time.
ID_DIALOG_HER_2_9_END_2,"Now let's see what Ronan's hiding. "
ID_DIALOG_HER_3_1_INTRO_0,Tapping into Ronan's mind revealed a lot about Ultimus's invasion plan.
ID_DIALOG_HER_3_1_INTRO_1,"For starters, it appears he uses the last dimension he conquers as a staging area for his next assault."
ID_DIALOG_HER_3_1_INTRO_2,So finding a way into that dimension could be the key to stopping the invasion?
ID_DIALOG_HER_3_1_INTRO_3,"Which means we need to build our own interdimensional portal. "
ID_DIALOG_HER_3_1_INTRO_4,And you want me to steal the components from Ultimus.
ID_DIALOG_HER_3_1_INTRO_5,I'm on it.
ID_DIALOG_HER_3_1_INTRO_6,What's the point of keeping psychics around when she reads minds like that?
ID_DIALOG_HER_3_1_START_0,Expect the base to be heavily guarded by corrupted S.H.I.E.L.D. agents.
ID_DIALOG_HER_3_1_START_1,Like these.
ID_DIALOG_HER_3_2_INTRO_0,You'll need to cover me while I extract the schematics we need to build the portal.
ID_DIALOG_HER_3_2_INTRO_1,You got it.
ID_DIALOG_HER_3_2_START_0,Cover me while I access the database for the schematics.
ID_DIALOG_HER_3_2_INFO_1_0,The schematics are being accessed.
ID_DIALOG_HER_3_2_INFO_1_1,1 / 4 stages complete.
ID_DIALOG_HER_3_2_INFO_2_0,Halfway through uploading the schematics.
ID_DIALOG_HER_3_2_INFO_2_1,2 / 4 stages complete.
ID_DIALOG_HER_3_2_INFO_3_0,Schematics almost uploaded.
ID_DIALOG_HER_3_2_INFO_3_1,3 / 4 stages complete.
ID_DIALOG_HER_3_2_INFO_DONE_0,Upload complete. Preparing for evacuation.
ID_DIALOG_HER_3_2_INFO_DONE_1,4 / 4 stages complete.
ID_DIALOG_HER_3_2_FAIL_0,They've taken out Black Widow. Abort...
ID_DIALOG_HER_3_3_INTRO_0,"Can't let you leave with those schematics, Natasha."
ID_DIALOG_HER_3_3_INTRO_1,"Cap, isn't there still a small piece of you that knows you're on the wrong side?"
ID_DIALOG_HER_3_3_INTRO_2,"There are no sides here, Black Widow. Just those loyal to Ultimus..."
ID_DIALOG_HER_3_3_INTRO_3,... and those who will be.
ID_DIALOG_HER_3_3_START_0,Clear the area so the extraction pod can land.
ID_DIALOG_HER_3_3_END_0,Transport is en route. Evacuation commencing.
ID_DIALOG_HER_3_4_INTRO_0,We've analyzed the schematics to build our own portal.
ID_DIALOG_HER_3_4_INTRO_1,"Unfortunately, we're going to need a hyper-advanced artificial intelligence processor to operate it. "
ID_DIALOG_HER_3_4_INTRO_2,Where are we going to get something like that?
ID_DIALOG_HER_3_4_INTRO_3,We're going to steal it. From an Ultron factory.
ID_DIALOG_HER_3_4_INTRO_4,"The robot? That took on ALL of the Avengers at once? And almost won? "
ID_DIALOG_HER_3_4_INTRO_5,We'll be in and out before they even know we were there.
ID_DIALOG_HER_3_4_INTRO_6,"Yeah. 'Cause that's what happens ALL the time. "
ID_DIALOG_HER_3_4_START_0,We'll need to get past these Ultron sentries to get into the base.
ID_DIALOG_HER_3_5_INTRO_0,The Ultron mainframe should be up ahead.
ID_DIALOG_HER_3_5_INTRO_1,"Good. The sooner we get out of this killer robot factory, the happier I'll be."
ID_DIALOG_HER_3_5_START_0,INTRUDER ALERT!
ID_DIALOG_HER_3_5_START_1,We better get past these sentries quick before the whole base is alerted.
ID_DIALOG_HER_3_6_INTRO_0,Be prepared for a fight.
ID_DIALOG_HER_3_6_INTRO_1,Ultron is not likely to just hand over his central processor.
ID_DIALOG_HER_3_6_INTRO_2,"You said we'd be in and out! ""They probably won't even know we're here,"" you said."
ID_DIALOG_HER_3_6_INTRO_3,I lied.
ID_DIALOG_HER_3_6_ULTRON_0,Did you think I wouldn't notice you little pests scurrying around my home?
ID_DIALOG_HER_3_6_END_0,Let's get this back to the Helicarrier. We have a portal to build.
ID_DIALOG_HER_3_7_INTRO_0,Elektra says the Hand Ninja Clan might possess a mystical artifact we could use to power the portal.
ID_DIALOG_HER_3_7_INTRO_1,We need to infiltrate their fortress and steal it.
ID_DIALOG_HER_3_7_INTRO_2,Not a fan of ninjas.
ID_DIALOG_HER_3_7_INTRO_3,"Pretty sure they're not a fan of you either, Punisher."
ID_DIALOG_HER_3_7_NOBU_0,"You seek the artifact, but will only find death here."
ID_DIALOG_HER_3_7_END_0,"With this artifact, we now have everything we need to build the portal."
ID_DIALOG_HER_3_8_INTRO_0,"The portal is almost complete, but Ultimus's forces are onto us."
ID_DIALOG_HER_3_8_INTRO_1,Hold them off until construction is complete.
ID_DIALOG_HER_3_8_INTRO_2,My pleasure.
ID_DIALOG_HER_3_8_START_0,We need to hold them off until the portal is complete.
ID_DIALOG_HER_3_9_INTRO_0,Cover me while I power up the portal.
ID_DIALOG_HER_3_9_INTRO_1,Then what?
ID_DIALOG_HER_3_9_INTRO_2,Then you and the team go through and gather intel behind enemy lines.
ID_DIALOG_HER_3_9_INTRO_3,What about you?
ID_DIALOG_HER_3_9_INTRO_4,I need to stay on this side and keep the portal open as long as I can.
ID_DIALOG_HER_3_9_INTRO_5,But they'll overrun you!
ID_DIALOG_HER_3_9_INTRO_6,"Kid, I'm not even going to bother with the whole ""for the greater good"" speech. "
ID_DIALOG_HER_3_9_INTRO_7,Just cover me until this damn thing is open.
ID_DIALOG_HER_3_9_PORTAL_1_0,Initiating portal activation.
ID_DIALOG_HER_3_9_PORTAL_1_1,1 / 4 stages complete.
ID_DIALOG_HER_3_9_PORTAL_2_0,Establishing transdimensional link.
ID_DIALOG_HER_3_9_PORTAL_2_1,2 / 4 stages complete.
ID_DIALOG_HER_3_9_PORTAL_3_0,Hold on a little longer... almost got it...
ID_DIALOG_HER_3_9_PORTAL_3_1,3 / 4 stages complete.
ID_DIALOG_HER_3_9_PORTAL_DONE_0,The portal is open. Quick! Go through!
ID_DIALOG_HER_3_9_PORTAL_DONE_1,4 / 4 stages complete.
ID_DIALOG_HER_3_9_PORTAL_FAIL_0,We're too late. We couldn't open the portal in time.
ID_DIALOG_HER_3_9_END_0,The portal is open. Go through. Now!
ID_DIALOG_HER_3_9_END_1,"We're not leaving without you, Fury."
ID_DIALOG_HER_3_9_END_2,"That's an order, soldier."
ID_DIALOG_HER_3_9_END_3,There's no way you can take them on yourself.
ID_DIALOG_HER_3_9_END_4,I can handle myself.
ID_DIALOG_HER_3_9_END_5,"Besides, if you don't find a way to defeat Ultimus in that dimension..."
ID_DIALOG_HER_3_9_END_6,None of this will matter.
ID_DIALOG_HER_3_9_END_7,Now GO.
ID_DIALOG_HER_4_1_INTRO_0,"This entire dimension has been conquered by Ultimus. "
ID_DIALOG_HER_4_1_INTRO_1,So why are we here exactly?
ID_DIALOG_HER_4_1_INTRO_2,The best place to acquire intel about your enemy is behind enemy lines.
ID_DIALOG_HER_4_1_INTRO_3,Also a great place to get killed.
ID_DIALOG_HER_4_1_START_0,Make sure we're not detected by any Ravager patrols.
ID_DIALOG_HER_4_1_START_1,Like this one?
ID_DIALOG_HER_4_1_LOSE_TIMER_0,They've called for reinforcements. We're too late.
ID_DIALOG_HER_4_1_CAP_0,Quick! We have to take them out before they call for backup.
ID_DIALOG_HER_4_1_CAP_1,"Captain America? This isn't some sort of trick, is it? "
ID_DIALOG_HER_4_1_CAP_2,I don't think I can stand having another one of my heroes go evil on me.
ID_DIALOG_HER_4_1_CAP_3,"I'm not controlled by Ultimus, Spider-Man. Now let's get to work."
ID_DIALOG_HER_4_1_END_0,How are you still fighting Ultimus in this dimension?
ID_DIALOG_HER_4_1_END_1,Our Bruce Banner developed a vaccine to Ultimus's Conversion Engine just before the entire dimension fell to Ultimus.
ID_DIALOG_HER_4_1_END_2,"Let me guess: There was just one dose. "
ID_DIALOG_HER_4_1_END_3,"Yep. He insisted I take it. "
ID_DIALOG_HER_4_1_END_4,Any chance we can recreate the formula?
ID_DIALOG_HER_4_1_END_5,Maybe. But it would require infiltrating a high-security Kree laboratory.
ID_DIALOG_HER_4_1_END_6,I was SO hoping you weren't going to say that.
ID_DIALOG_HER_4_2_INTRO_0,This Kree laboratory has the tech we need to reverse engineer a vaccine from my blood.
ID_DIALOG_HER_4_2_INTRO_1,All we have to do is fight our way through an army of enhanced Ultimus-controlled heroes.
ID_DIALOG_HER_4_2_INTRO_2,"Hook me up to the lab, extract the vaccine, and fight our way out."
ID_DIALOG_HER_4_2_INTRO_3,"Well, when you put it like that..."
ID_DIALOG_HER_4_2_START_0,The lab is just a little farther. We'll have to take down these guards first.
ID_DIALOG_HER_4_2_START_1,PROTECT <color=#fff568>CAPTAIN AMERICA</color> AND DEFEAT <color=#fff568>ALL ENEMIES</color> TO WIN.
ID_DIALOG_HER_4_2_END_0,Let's get me hooked up to that lab and extract the vaccine.
ID_DIALOG_HER_4_3_INTRO_0,"I'm going in the machine. "
ID_DIALOG_HER_4_3_INTRO_1,Your S.H.I.E.L.D. Operator should be able to extract enough material to reverse engineer a vaccine.
ID_DIALOG_HER_4_3_INTRO_2,What are the chances this works?
ID_DIALOG_HER_4_3_INTRO_3,About 4%.
ID_DIALOG_HER_4_3_INTRO_4,Best odds I've had in years. Let's do it.
ID_DIALOG_HER_4_3_START_0,You'll have to watch over the S.H.I.E.L.D. Operator while I'm in the tank.
ID_DIALOG_HER_4_3_INFO_1_0,Accessing Super-Soldier DNA.
ID_DIALOG_HER_4_3_INFO_1_1,1 / 4 stages complete.
ID_DIALOG_HER_4_3_INFO_2_0,Administering sedative prior to extraction.
ID_DIALOG_HER_4_3_INFO_2_1,2 / 4 stages complete.
ID_DIALOG_HER_4_3_INFO_3_0,Extracting vaccine tracers. Just one more step...
ID_DIALOG_HER_4_3_INFO_3_1,3 / 4 stages complete.
ID_DIALOG_HER_4_3_INFO_DONE_0,Vaccine extracted! We're done.
ID_DIALOG_HER_4_3_INFO_DONE_1,4 / 4 stages complete.
ID_DIALOG_HER_4_4_INTRO_0,Ultimus's Thor Corps patrols this area. We have to be careful.
ID_DIALOG_HER_4_4_INTRO_1,Thor Corps? Like an army of Thors? Seriously?
ID_DIALOG_HER_4_4_START_0,"We'll have to defeat the Thor Corps if you want to make it back to your dimension with the vaccine. "
ID_DIALOG_HER_4_4_START_1,"Surrender now and accept your fate. "
ID_DIALOG_HER_4_4_START_2,Cap's still pretty weak. We'll have to protect him until he recovers.
ID_DIALOG_HER_4_4_START_3,PROTECT <color=#fff568>CAPTAIN AMERICA</color> AND DEFEAT <color=#fff568>ALL ENEMIES</color> TO WIN.
ID_DIALOG_HER_4_4_CAP_DEAD_0,Cap's been taken out!
ID_DIALOG_HER_4_5_INTRO_0,"Ultimus's own version of the Defenders, the Annihilators, are tracking us. We need to get away fast."
ID_DIALOG_HER_4_5_START_0,"Annihilators, looks like we've tracked down our prey."
ID_DIALOG_HER_4_5_START_1,Now comes the fun part.
ID_DIALOG_HER_4_5_START_2,Talk is cheap. Let's fast forward to the part where we crack some skulls.
ID_DIALOG_HER_4_6_INTRO_0,Ultimus has begun his invasion of your dimension.
ID_DIALOG_HER_4_6_INTRO_1,He's moving his fleet of ships through massive portals into your Earth.
ID_DIALOG_HER_4_6_INTRO_2,This is your only chance to get back to your Earth with the vaccine.
ID_DIALOG_HER_4_6_INTRO_3,Great! Anywhere we can buy a ticket to get on one of those battleships?
ID_DIALOG_HER_4_6_INTRO_4,"We'll need to take out a Kree patrol and ""borrow"" their IDs to board the ship."
ID_DIALOG_HER_4_6_START_0,Here's our chance. Take out this patrol so you can use their identities to get on board the battleship.
ID_DIALOG_HER_4_6_END_0,The fleet is taking off. It's now or never. Better get going.
ID_DIALOG_HER_4_6_END_1,What about you? Aren't you coming with us?
ID_DIALOG_HER_4_6_END_2,"This is my home. Even if it has already fallen to Ultimus, I can't leave it."
ID_DIALOG_HER_4_6_END_3,Go save your world. Stop Ultimus. I'll keep up the fight here until you return.
ID_DIALOG_HER_4_7_INTRO_0,We need to clear out this hold and hide out until the warship returns to our dimension.
ID_DIALOG_HER_4_8_INTRO_0,I think I hear somebody coming.
ID_DIALOG_HER_4_8_INTRO_1,"Well, we gotta take 'em out. Can't risk alerting the Kree crew."
ID_DIALOG_HER_4_8_START_0,Stowaways! How dare you sully the sacred fleet of Ultimus with your unworthy presence.
ID_DIALOG_HER_4_9_INTRO_0,Great. We made it back to our dimension. Now what?
ID_DIALOG_HER_4_9_INTRO_1,Now we fight our way off this tin can and get the vaccine to Fury.
ID_DIALOG_HER_4_9_INTRO_2,"Actually, that sounds like a pretty good plan."
ID_DIALOG_HER_4_9_INTRO_3,I have my moments.
ID_DIALOG_HER_4_9_START_0,Sweet! Target practice. Been a while since we've blasted us some rebels.
ID_DIALOG_HER_4_9_START_1,I am Groot.
ID_DIALOG_HER_4_9_START_2,"Groot says, ""You're not getting off this ship alive."""
ID_DIALOG_HER_4_9_END_0,Looks like the invasion is in full effect back here at home.
ID_DIALOG_HER_4_9_END_1,"We need to get this vaccine to Fury. He'll know what to do with it. "
