id,translation
ID_EXTRA_ABILITY_ISO8_SKIRMISH_3_UPGRADE,Gain +<color=#86e619>{nextlevel.iso8.skirmish.passive_stats.0.delta - thislevel.iso8.skirmish.passive_stats.0.delta}%</color> Max Health
ID_EXTRA_ABILITY_ISO8_SKIRMISH_4_UPGRADE,"On primary hit, if the target is <color=#9055FF>Vulnerable</color>, clear <color=#86e619>{nextlevel.iso8.skirmish.passive.0.action.0.count}</color> positive effects\nGain +<color=#86e619>{nextlevel.iso8.skirmish.passive_stats.1.delta - thislevel.iso8.skirmish.passive_stats.1.delta}%</color> Focus"
ID_EXTRA_ABILITY_ISO8_FORTIFY_NAME,Fortifier
ID_EXTRA_ABILITY_ISO8_FORTIFY_OVERVIEW,Protect themself with a Barrier
ID_EXTRA_ABILITY_ISO8_FORTIFY_1_DESC,"On Spawn, Barrier self for <color=#86e619>{thislevel.iso8.fortify.passive.0.action.0.amnt}</color>."
ID_EXTRA_ABILITY_ISO8_FORTIFY_2_DESC,"On Spawn, Barrier self for <color=#86e619>{thislevel.iso8.fortify.passive.0.action.0.amnt}</color>.\nGain +<color=#86e619>{thislevel.iso8.fortify.passive_stats.0.delta}%</color> Max Health."
ID_EXTRA_ABILITY_ISO8_FORTIFY_3_DESC,"On Spawn, Barrier self for <color=#86e619>{thislevel.iso8.fortify.passive.0.action.0.amnt}</color>.\nOn Turn, Barrier self for <color=#86e619>{thislevel.iso8.fortify.passive.2.action.0.health_pct}%</color> of this character's Max Health. \nGain +<color=#86e619>{thislevel.iso8.fortify.passive_stats.0.delta}%</color> Max Health."
ID_EXTRA_ABILITY_ISO8_FORTIFY_1_UPGRADE,Gain +<color=#86e619>{nextlevel.iso8.fortify.passive_stats.0.delta - thislevel.iso8.fortify.passive_stats.0.delta}%</color> Max Health
ID_EXTRA_ABILITY_ISO8_FORTIFY_2_UPGRADE,"+<color=#86e619>{nextlevel.iso8.fortify.passive.0.action.0.amnt - thislevel.iso8.fortify.passive.0.action.0.amnt}</color> Barrier on Spawn \nOn Turn, Barrier self for <color=#86e619>{nextlevel.iso8.fortify.passive.2.action.0.health_pct}%</color> of this character's Max Health"
ID_EXTRA_ABILITY_ISO8_FORTIFY_3_UPGRADE,Gain +<color=#86e619>{nextlevel.iso8.fortify.passive_stats.0.delta - thislevel.iso8.fortify.passive_stats.0.delta}%</color> Max Health
ID_EXTRA_ABILITY_ISO8_FORTIFY_4_UPGRADE,+<color=#86e619>{nextlevel.iso8.fortify.passive.0.action.0.amnt - thislevel.iso8.fortify.passive.0.action.0.amnt}</color> Barrier on Spawn \n+<color=#86e619>{nextlevel.iso8.fortify.passive.2.action.0.health_pct - thislevel.iso8.fortify.passive.2.action.0.health_pct}%</color> Barrier on Turn
ID_EXTRA_ABILITY_ISO8_RESTORATION_NAME,Healer
ID_EXTRA_ABILITY_ISO8_RESTORATION_OVERVIEW,Heal a low health ally each turn
ID_EXTRA_ABILITY_ISO8_RESTORATION_1_DESC,"Gain +<color=#86e619>{thislevel.iso8.restoration.passive_stats.0.delta}%</color> Active Healing. \nOn Turn, apply <color=#fff568>Minor Regeneration</color> to the lowest health ally."
ID_EXTRA_ABILITY_ISO8_RESTORATION_2_DESC,"Gain +<color=#86e619>{thislevel.iso8.restoration.passive_stats.0.delta}%</color> Active Healing. \nOn Turn, apply <color=#fff568>Minor Regeneration</color> to the lowest health ally.\nGain +<color=#86e619>{thislevel.iso8.fortify.passive_stats.0.delta}%</color> Max Health."
ID_EXTRA_ABILITY_ISO8_RESTORATION_3_DESC,"Gain +<color=#86e619>{thislevel.iso8.restoration.passive_stats.0.delta}%</color> Active Healing. \nOn Turn, apply <color=#fff568>Minor Regeneration</color> to the lowest health ally + heal that ally for +<color=#86e619>{nextlevel.iso8.restoration.passive.0.action.1.heal_pct}%</color> of this character's Max Health.\nGain +<color=#86e619>{thislevel.iso8.fortify.passive_stats.0.delta}%</color> Max Health."
ID_EXTRA_ABILITY_ISO8_RESTORATION_1_UPGRADE,Gain +<color=#86e619>{nextlevel.iso8.restoration.passive_stats.1.delta - thislevel.iso8.restoration.passive_stats.1.delta}%</color> Max Health
ID_EXTRA_ABILITY_ISO8_RESTORATION_2_UPGRADE,"On Turn, heal lowest health ally for +<color=#86e619>{nextlevel.iso8.restoration.passive.0.action.1.heal_pct}%</color> of this character's Max Health \nGain +<color=#86e619>{nextlevel.iso8.restoration.passive_stats.0.delta - thislevel.iso8.restoration.passive_stats.0.delta}%</color> Active Healing"
ID_EXTRA_ABILITY_ISO8_RESTORATION_3_UPGRADE,Gain +<color=#86e619>{nextlevel.iso8.restoration.passive_stats.1.delta - thislevel.iso8.restoration.passive_stats.1.delta}%</color> Max Health
ID_EXTRA_ABILITY_ISO8_RESTORATION_4_UPGRADE,Gain +<color=#86e619>{nextlevel.iso8.restoration.passive_stats.0.delta - thislevel.iso8.restoration.passive_stats.0.delta}%</color> Active Healing\n
ID_EXTRA_ABILITY_ISO8_GAMBLER_NAME,Raider
ID_EXTRA_ABILITY_ISO8_GAMBLER_OVERVIEW,Critically Hit more frequently and apply <color=#9055FF>Vulnerable</color>
ID_EXTRA_ABILITY_ISO8_GAMBLER_1_DESC,"On Active Ability Crit, apply +<color=#86e619>1</color> <color=#9055FF>Vulnerable</color>, up to a maximum of <color=#86e619>{nextlevel.iso8.gambler.passive.0.action.0.max_duration}</color>.\nGain +<color=#86e619>{thislevel.iso8.gambler.passive_stats.0.delta}%</color> Crit Chance."
ID_EXTRA_ABILITY_ISO8_GAMBLER_2_DESC,"On Active Ability Crit, apply +<color=#86e619>1</color> <color=#9055FF>Vulnerable</color>, up to a maximum of <color=#86e619>{nextlevel.iso8.gambler.passive.0.action.0.max_duration}</color>.\nGain +<color=#86e619>{thislevel.iso8.gambler.passive_stats.0.delta}%</color> Crit Chance.\nGain +<color=#86e619>{thislevel.iso8.gambler.passive_stats.2.delta}%</color> Max Health."
ID_EXTRA_ABILITY_ISO8_GAMBLER_3_DESC,"On Active Ability Crit, apply +<color=#86e619>1</color> <color=#9055FF>Vulnerable</color>, up to a maximum of <color=#86e619>{nextlevel.iso8.gambler.passive.0.action.0.max_duration}</color>.\nGain +<color=#86e619>{thislevel.iso8.gambler.passive_stats.0.delta}%</color> Crit Chance.\nGain +<color=#86e619>{thislevel.iso8.gambler.passive_stats.1.delta}%</color> Crit Damage.\nGain +<color=#86e619>{thislevel.iso8.gambler.passive_stats.2.delta}%</color> Max Health."
ID_EXTRA_ABILITY_ISO8_GAMBLER_1_UPGRADE,Gain +<color=#86e619>{nextlevel.iso8.gambler.passive_stats.2.delta - thislevel.iso8.gambler.passive_stats.2.delta}%</color> Max Health
ID_EXTRA_ABILITY_ISO8_GAMBLER_2_UPGRADE,Gain +<color=#86e619>{nextlevel.iso8.gambler.passive_stats.0.delta - thislevel.iso8.gambler.passive_stats.0.delta}%</color> crit chance\nGain +<color=#86e619>{nextlevel.iso8.gambler.passive_stats.1.delta - thislevel.iso8.gambler.passive_stats.1.delta}%</color> crit damage
ID_EXTRA_ABILITY_ISO8_GAMBLER_3_UPGRADE,Gain +<color=#86e619>{nextlevel.iso8.gambler.passive_stats.2.delta - thislevel.iso8.gambler.passive_stats.2.delta}%</color> Max Health
ID_EXTRA_ABILITY_ISO8_GAMBLER_4_UPGRADE,Gain +<color=#86e619>{nextlevel.iso8.gambler.passive_stats.0.delta - thislevel.iso8.gambler.passive_stats.0.delta}%</color> crit chance\nGain +<color=#86e619>{nextlevel.iso8.gambler.passive_stats.1.delta - thislevel.iso8.gambler.passive_stats.1.delta}%</color> crit damage
ID_EXTRA_ABILITY_ISO8_ASSASSIN_FLOATER_1,Striker: Extra Attack
ID_EXTRA_ABILITY_ISO8_SKIRMISH_FLOATER_1,Skirmisher: Clear
ID_EXTRA_ABILITY_ISO8_GAMBLER_FLOATER_1,Raider: Crit
