id,translation
ID_CAMPAIGN_HERO_PREVIEW_COUNT,x{number}
ID_CAMPAIGN_LOADING,Loading...
ID_CAMPAIGN_MISSION_NODE_LABEL,{type} {chapter}-{mission}
ID_CAMPAIGN_NO_CAMPAIGN_FOUND,There is no campaign.
ID_CAMPAIGN_NO_CHAPTERS_FOUND,There are no chapters.
ID_CAMPAIGN_NO_MISSIONS_FOUND,There are no missions.
ID_CAMPAIGN_REMAINING_TRIES,REMAINING ATTEMPTS: {count}
ID_CAMPAIGN_REWARDS,POSSIBLE REWARDS
ID_CAMPAIGN_SIM,AUTO WIN
ID_CAMPAIGN_TYPE_CITY,CITY
ID_CAMPAIGN_TYPE_COSMIC,COSMIC
ID_CAMPAIGN_TYPE_HERO,HEROES
ID_CAMPAIGN_TYPE_MYSTIC,MYSTIC
ID_CAMPAIGN_TYPE_DOOM,DOOM
ID_CAMPAIGN_TYPE_GLOBAL,NEXUS
ID_CAMPAIGN_TYPE_PROLOGUE,PROLOGUE
ID_CAMPAIGN_TYPE_VILLAIN,VILLAINS
ID_CHALLENGES_ACCESS,You have unlocked Challenges!
ID_CHALLENGES_NO_CHALLENGES_FOUND,There are currently no Challenges available.
ID_CHALLENGES_NO_TIERS_FOUND,There are no tiers for this challenge.
ID_CHALLENGETIER_FIGHT,FIGHT
ID_CHALLENGETIER_REWARDS,POSSIBLE REWARDS
ID_CHALLENGETIER_SIM,AUTO WIN
ID_CHARINFO_DESCRIPTION,DESCRIPTION
ID_CHARINFO_FIND,FIND
ID_CHARINFO_FINDHELP,Collect Additional Shards to Recruit this Character
ID_CHARINFO_NAMEVALUE,NAME/VALUE
ID_CHARINFO_STAT_UPGRADE,+{num} {stat}
ID_CLAIM,CLAIM
ID_CONFIRM_CLOSE_BODY,Do you want to exit the app?
ID_CONFIRM_CLOSE_HEADLINE,EXIT
ID_CONFIRMDIALOG_CANCEL,CANCEL
ID_CONFIRMDIALOG_CONFIRM,CONFIRM
ID_CONFIRMDIALOG_TEXT,Are you sure?
ID_CONFIRMDIALOG_SPEND_TITLE,SPEND POWER CORES?
ID_CONFIRMDIALOG_SPEND_HC,Are you sure you want to spend Power Cores on this purchase?
ID_CONFIRM_RATE_HEADLINE,Rate MARVEL Strike Force
ID_CONFIRM_RATE_BODY,Having fun? Let others know by rating our app.
ID_CONFIRM_RATE_RATE,RATE
ID_CONTINUE,CONTINUE
ID_CURRENCY_CONVERSION_REQUIRED,You lack the primary currency required. The cost will be converted to Power Cores.
ID_CURRENT,CURRENT:
ID_DAILY_COLLECT,CLAIM
ID_DAILY_LIMIT_REACHED,Daily limit reached
ID_DAILY_MISSIONS,Missions
ID_DAILY_MISSIONS_RESET,OBJECTIVES RESET
ID_DAILY_REWARDS_MONTH_HEADER,{month} Rewards
ID_DAILY_REWARDS_TITLE,LOGIN CALENDAR
ID_DAY_NUMBER,Day {num}
ID_DEFEAT,DEFEAT
ID_DEFEAT_MSG,"We weren't strong enough this time, Commander. Upgrade the characters in our roster by using Training Modules, equipping gear, and ranking up characters."
ID_DIFFICULTY_EASY,EASY
ID_DIFFICULTY_HARD,HARD
ID_DIFFICULTY_MEDIUM,MEDIUM
ID_DROPRATE_GUARANTEE_MSG,Guarantees the following:
ID_DROPRATE_GUARANTEE_ONE_OF_MSG,Guarantees ONE of:
ID_DROPRATE_PILLAR_HEADER,REWARD {count}
ID_DROPRATE_PILLAR_POSITION_TEMPLATE,{position} PILLAR
ID_DROPRATE_PILLAR_POSITION_LEFT,LEFT
ID_DROPRATE_PILLAR_POSITION_CENTER,CENTER
ID_DROPRATE_PILLAR_POSITION_RIGHT,RIGHT
ID_DROPRATE_HERO_SHARDS_TITLE,{name} SHARDS
ID_DROPRATE_SHARDS_TITLE,RANDOM SHARDS
ID_DROPRATE_SHARDS_RANGE_MSG,{range} shards of one listed character:
ID_DROPRATE_GENERIC_RANGE_MSG,{range} of one listed item:
ID_DROPRATE_QUALIFIED_SHARD_DROP,{rarity} SHARD DROP
ID_DROPRATE_QUALIFIER_1,RARE
ID_DROPRATE_QUALIFIER_2,UNCOMMON
ID_DROPRATE_QUALIFIER_3,COMMON
ID_DROPRATE_CATCHALL_TITLE,OTHER REWARDS
ID_DROPRATE_CATCHALL_SUBTITLE,Guarantees two listed items:
ID_DROPRATE_ELEMENT_DROP_SHARD_TITLE,SHARD DROP
ID_DROPRATE_ELEMENT_DROP_GEAR_TITLE,GEAR DROP
ID_DROPRATE_ELEMENT_DROP_ABILITY_TITLE,ABILITY DROP
ID_DROPRATE_ELEMENT_DROP_CONSUMABLE_TITLE,CONSUMABLE DROP
ID_DROPRATE_ELEMENT_DROP_RESOURCE_TITLE,RESOURCE DROP
ID_DROPRATE_ELEMENT_DROP_ORB_FRAGMENT_TITLE,ORB FRAGMENT DROP
ID_DROPRATE_ELEMENT_DROP_OTHER_TITLE,OTHER REWARD
ID_DROPRATE_PERCENTAGE,{pct}%
ID_EMBLEM_SELECT_ALLIANCE,Select an emblem for your alliance
ID_EMBLEM_SELECT_USER,Select your avatar
ID_EMBLEM_SELECT_USER_INFO,Unlock more icons by upgrading your character's tiers.
ID_EMBLEM_SELECT_USER_LOCKED,This avatar unlocks when the character reaches Gear Tier {tier}
ID_EMBLEM_TITLE,Emblem
ID_EMPTY,Empty
ID_ENEMY_PREFIX,Enemy {name}
ID_ENEMY_ROOM,ENEMY ROOM: {name}
ID_EVENT_ALL_MILESTONES_COMPLETE,All Milestones Complete
ID_EVENT_EARNING_POINTS,Earn points for rewards!
ID_EVENT_ENDED,Event Ended
ID_EVENT_MILESTONE,MILESTONE
ID_EVENT_MILESTONE_CLAIMED,CLAIMED
ID_EVENT_MILESTONE_POINTS,POINTS
ID_EVENT_MILESTONE_POINTS_LABEL,MILESTONE POINTS
ID_EVENT_NOTIF_MILESTONE_COMPLETE,MILESTONE COMPLETE!
ID_EVENT_NOTIF_NAME,{name}:
ID_EVENT_NOTIF_TOTAL," / {num}"
ID_EVENT_RANKED_MESSAGE_BODY,Congratulations on reaching Rank {rank}.\nClaim your rewards.
ID_EVENT_RANKED_MESSAGE_SUBJECT,Claim your rewards!
ID_EVENT_RANKED_MESSAGE_TITLE,Rank {rank} Rewards for {eventName}
ID_EVENT_RANKED_MESSAGE_BODY_GENERIC,Congratulations on placing in the ranks.\nClaim your rewards.
ID_EVENT_RANKED_MESSAGE_SUBJECT_GENERIC,Here are your rank rewards!
ID_EVENT_RANKED_MESSAGE_TITLE_GENERIC,Rank Rewards
ID_EVENT_RANKING,RANKING
ID_EVENT_REWARDS_CONCLUDED,CONCLUDED
ID_EVENT_REWARDS_MILESTONES,Milestones:
ID_EVENT_REWARDS_NO_MILESTONE_REWARDS,THIS EVENT HAS NO MILESTONE REWARDS
ID_EVENT_REWARDS_NO_RANK_REWARDS,THIS EVENT HAS NO RANK REWARDS
ID_EVENT_REWARDS_POINTS,Points:
ID_EVENT_REWARDS_POINTS_FOR_RANKING,Score {points} points to get ranked.
ID_EVENT_REWARDS_RANKED,YOUR RANK: {rank}
ID_EVENT_REWARDS_SCORING,SCORING
ID_EVENT_SCORING_HOW_TO_SCORE,HOW TO GET POINTS
ID_EVENT_SCORING_POINTS,{score} PT(S)
ID_EVENT_SCORING_TITLE,ABOUT THE EVENT
ID_EVENT_SELECTION_GO,GO
ID_EVENT_SELECTION_SOLO,SOLO
ID_EVENT_SELECTION_START,START:
ID_EVENT_SELECTION_NO_EVENTS,There are currently no Events available.\nCheck back later to find new content.
ID_EVENT_SELECTION_NO_QUESTS,There are currently no Milestones available.\nCheck back later to find new content.
ID_EVENTS_ACCESS,You have unlocked Events!
ID_EXCLAMATION_MARK,{text}!
ID_FACEBOOK_LOGIN,Facebook Login
ID_FIGHT,FIGHT
ID_FIND,FIND
ID_FINDER_DESC,Obtain the item you're looking for in these modes.
ID_FREECRATE_COLLECT,COLLECT ORB
ID_FREECRATE_NEXT_FREE,Next Free Orb in
ID_FRIENDSLIST_INVITE,ADD CONTACT
ID_FRIENDSLIST_VISIT,VISIT
ID_FRIENDSLIST_FULL,CONTACTS LIST FULL
ID_FRIENDSLIST_FIND_BUTTON,FIND PLAYER
ID_FRIENDSLIST_REMOVE,REMOVE CONTACT
ID_FRIENDSLIST_REMOVE_TITLE,REMOVE CONTACT?
ID_FRIENDSLIST_REMOVE_MSG,Are you sure you want to remove this contact?
ID_FRIENDSLIST_UNABLE_TO_INVITE,CONTACT UNAVAILABLE
ID_FRIENDSLIST_PENDING,PENDING...
ID_FRIENDSLIST_IN_CONTACTS,EXISTING CONTACT
ID_FRIENDSLIST_CONTACTS_COUNT,"CONTACTS: {count} / {max} "
ID_FRIENDSLIST_CONTACTS_TCP,COLLECTION POWER: {power}
ID_FRIENDSLIST_CONTACTS_MY_TCP,MY COLLECTION POWER: {power}
ID_FRIENDSLIST_CONTACTS_CALCULATING,CALCULATING...
ID_FRIENDSLIST_CONTACTS_INVITE_SENT,Request Sent
ID_FRIENDSLIST_INVITATION_POPUP_TITLE,CONTACT REQUEST
ID_FRIENDSLIST_INVITATION_CONFIRM_MSG,Accept the contact request from {sender}?
ID_FRIENDSLIST_INVITATION_DECLINE_MSG,Are you sure you want to decline the contact request from {sender}?
ID_FRIENDSLIST_OPTIONS_ALLOW_INVITES,ALLOW CONTACT REQUESTS
ID_FRIENDSLIST_SEARCH_TITLE,PLAYER SEARCH
ID_FRIENDSLIST_SEARCH_DESC,Enter the Player's ID below
ID_FRIENDSLIST_SEARCH_INPUT_DEFAULT,Enter PID here
ID_FRIENDSLIST_SEARCH_FIND,FIND
ID_FRIENDSLIST_SEARCH_VISIT,VISIT
ID_FRIENDSLIST_SEARCH_FOUND,Found player {name}!
ID_FRIENDSLIST_SEARCH_NOT_FOUND,Unable to find player for PID {pid}
ID_FRIENDSLIST_ERR_TITLE,Contacts Report
ID_FRIENDSLIST_ERR_SERVICE_FAILED,Unable to complete action.
ID_FRIENDSLIST_ERR_INVITE_THROTTLED,Unable to send Contact request at this time. Please try again later.
ID_FRIENDSLIST_ERR_UNAVAILABLE,Unable to send Contacts request.
ID_FRIENDSLIST_ERR_FULL,Your Contacts list is currently full.
ID_FRIENDSLIST_ERR_ALREADY_FRIEND,This player is already in your Contacts.
ID_FRIENDSLIST_ERR_NOT_FRIENDS,The player is not in your Contacts.
ID_GACHA_PRIZE_GRID_SUBTITLE,Tap items to view details
ID_GACHA_PRIZE_GRID_TITLE,COLLECTED ORB ITEMS
ID_GACHA_REVEAL_POSSIBLE_REWARDS,POSSIBLE REWARDS
ID_GACHA_REVEAL_WIN_RANGE,Win {min} to {max}
ID_GAME_CENTER_LOGIN,Game Center Login
ID_GAMEMODE_ARENA,Blitz
ID_GAMEMODE_BATTLEGROUNDS,Arena
ID_GAMEMODE_CAMPAIGN_COSMIC,Cosmic Campaign
ID_GAMEMODE_CAMPAIGN_COSMIC_DESC,"An interstellar, interdimensional battle for the fate of humanity."
ID_GAMEMODE_CAMPAIGN_COSMIC_NAME,Cosmic Conflicts
ID_GAMEMODE_CAMPAIGN_DOOM_NAME,Doom War
ID_GAMEMODE_CAMPAIGN_DOOM_DESC,S.T.R.I.K.E. must stand against the powers of Doctor Doom.
ID_GAMEMODE_CAMPAIGN_GLOBAL,Nexus Campaign
ID_GAMEMODE_CAMPAIGN_GLOBAL_DESC,Assemble the S.T.R.I.K.E. team to defeat Ultimus.
ID_GAMEMODE_CAMPAIGN_GLOBAL_NAME,The Nexus
ID_GAMEMODE_CAMPAIGN_HEROES_DESC,Assemble HEROES to uncover an interdimensional threat.
ID_GAMEMODE_CAMPAIGN_HEROES_NAME,Heroes Assemble
ID_GAMEMODE_CAMPAIGN_MYSTIC_DESC,Only powerful MYSTIC characters can find a way to drive back the invasion.
ID_GAMEMODE_CAMPAIGN_MYSTIC_NAME,Mystic Forces Rising
ID_GAMEMODE_CAMPAIGN_NUE_NAME,Prologue
ID_GAMEMODE_CAMPAIGN_UNAVAILABLE,Campaign Unavailable
ID_GAMEMODE_CAMPAIGN_VILLAINS_DESC,Assemble a team of VILLAINS to unite everyone against Ultimus.
ID_GAMEMODE_CAMPAIGN_VILLAINS_NAME,Villains United
ID_GAMEMODE_CAMPAIGNS,Campaigns
ID_GAMEMODE_CHALLENGES,Challenges
ID_GAMEMODE_DAILYMISSIONS,Daily Objectives
ID_GAMEMODE_EVENTS,Events
ID_GAMEMODE_OPERATIONS,COMING SOON
ID_GAMEMODE_QUESTS,Milestones
ID_GAMEMODE_RAIDS,Alliance Raids
ID_GAMEMODE_SYNCPVPARENA,VS Arena
ID_GAMEMODE_WAR,Alliance War
ID_GEAR_EQUIPPED,EQUIPPED
ID_GEAR_LEVEL_REQUIREMENT,CHARACTER LEVEL {level} REQUIRED TO EQUIP
ID_GEAR_NEEDED_BY,Needed by
ID_GEAR_NOT_NEEDED,No current characters need this item
ID_GEAR_OWNED,OWN: {count}
ID_GEAR_TIER,GEAR TIER
ID_GEARCRAFTING_CRAFT,CRAFT
ID_GEARCRAFTING_EQUIP,EQUIP
ID_GEARCRAFTING_GEAR_EQUIPPED,GEAR EQUIPPED
ID_GEARCRAFTING_NOTAVAILABLE,No Items Available
ID_GENERIC_POPUP_TITLE_INCOMING_TRANSMISSION,INCOMING TRANSMISSION...
ID_GET,GET
ID_GET_CREDITS,Get Power Cores
ID_GET_CREDITS_INFO,Purchase Power Cores from the Store to increase your VIP level and unlock more daily revives.
ID_HEAL,HEAL
ID_HERO_ABILITY_LVL_UPGRADED,Upgraded to Level {levelNum}
ID_HERO_ABILITY_MAX,THIS ABILITY IS AT MAX LEVEL
ID_HERO_ABILITY_UNLOCK_REQUIRED,This ability unlocks when this character is recruited.
ID_HERO_ABILITY_UNLOCK_REQUIREMENT,This ability unlocks when character reaches <color={colorHex}>{categoryStr} {levelNum}</color>
ID_HERO_ABILITY_UPGRADE,UPGRADE ABILITY TO LEVEL {levelNum}<color=#ED1C24FF>{req}</color>
ID_HERO_ABILITY_UPGRADE_INFO,+5% HEAL
ID_HERO_JOIN_NOTIFICATION,{name} wants to join our S.T.R.I.K.E. Force!
ID_HERO_LEVEL_MAX_INCREASED,Max character level increased!
ID_HERO_LEVEL_REQUIRED,Requires character level {levelNum}
ID_HERO_REVIVE_ALL_BUTTON,RECHARGE ALL
ID_HERO_REVIVE_ALL_DESCRIPTION,Recharge your characters to continue the battle!
ID_HERO_REVIVE_DAILY_LIMIT_TEASE,Purchase Power Cores from the Store to increase your VIP level and unlock more daily revives.
ID_HERO_REVIVE_TEASE,"Commander, this team can battle now by recharging. Otherwise, they will be ready to attack in {duration}."
ID_HERO_REVIVED_BUTTON,READY
ID_HERO_REVIVED_DESCRIPTION,Ready for battle!
ID_HERO_STARS_MAX,Max Stars
ID_HERO_UNLOCK_READY,This character can now be recruited!
ID_HERO_UNLOCK_TEASE,Collect {num} more shard(s) to recruit this character!
ID_HERO_UPGRADE_MAX,This character is at maximum Star Rank!
ID_HERO_UPGRADE_READY,This character can now be ranked up!
ID_HERO_UPGRADE_TEASE,Collect {num} more shard(s) to rank up this character!
ID_HERONOTIFY_MESSAGE,You've recruited a new character for your S.T.R.I.K.E. Force!
ID_HERONOTIFY_RECRUIT,RECRUIT
ID_HERONOTIFY_TITLE,NEW RECRUIT
ID_HOME_OFFERS,OFFERS
ID_HOME_REWARDS,DAILY REWARDS
ID_IAP_OFFER_REWARDS_TITLE,THANK YOU!
ID_IAP_OFFER_REWARDS_SUBTITLE,You've received the following:
ID_IAP_OFFER_REWARDS_SUBTITLE_NAME,You've received the following: {name}
ID_IBOX_REWARDS,REWARDS
ID_INBOX_CLAIM,CLAIM
ID_INBOX_DECLINE,DECLINE
ID_INBOX_EXPIRED,EXPIRED
ID_INBOX_EXPIRES,EXPIRES
ID_INBOX_NO_MESSAGES_DISPLAY,There are no messages to populate or display.
ID_INBOX_NO_READ,You have no read messages.
ID_INBOX_NO_UNREAD,You have no unread messages.
ID_INBOX_VIEW_ALLIANCE,VIEW ALLIANCE
ID_INBOX_VIEW_USER,VIEW USER
ID_ITEM_UNLOCKED,{item} unlocked!
ID_LEVEL,LEVEL
ID_LEVEL_LABEL,Level {level}
ID_LEVEL_LABEL_SHORT,LVL {level}
ID_LEVEL_LIMIT_REACHED,Level Limit Reached
ID_LEVEL_LABEL_WITH_REQUIREMENT,Level {level}<color=#ED1C24FF>{req}</color>
ID_LEVEL_MAX,MAX Lvl {level}
ID_LEVEL_MAXED_LABEL,Level {level} (Max)
ID_LEVEL_OF_TOTAL_LABEL,Level {level}/{total}
ID_LIMIT_REACHED,Limit Reached
ID_LOADING_SCREEN_CAPTION,LOADING
ID_LOCKED,Locked
ID_LOYALTY,STAR RANK
ID_LOYALTY_HEADER,{shard} SHARDS
ID_MAX,MAX
ID_MAX_ENERGY_REACHED,Max Energy Reached
ID_MINMAX_RANGE_FIXED,{min}-{max}
ID_MINMAX_RANGE_PERCENTAGE,{min}-{max}%
ID_MILESTONE_PREVIEW,PREVIEW
ID_MOTD_ENDS_IN,Ends in {duration}
ID_MOTD_STARTS_IN,Starts in {duration}
ID_NEXT,NEXT:
ID_NO_NAME,No Name
ID_NOTICE_TITLE,NOTICE
ID_NSF,You don't have enough resources to complete this purchase.\n\n{resource} required: {qty}
ID_NSF_CONVERT,\nYou lack the amount of primary currency required. Cost will be converted to Power Cores.
ID_NSF_GOLD,Insufficient Gold
ID_NSF_SUFFIX_BUY_MISSING_AMOUNT,\n\nBuy the missing amount?
ID_NSF_SUFFIX_FIGHT_ARENA_BATTLES,\n\nFight in Blitz to earn more.
ID_OPEN,OPEN
ID_MULTI_OPEN,OPEN x{qty}
ID_OPTIONS_ENABLE,ENABLE
ID_OPTIONS_DISABLE,DISABLE
ID_OPTIONS_ACCOUNT,ACCOUNT
ID_OPTIONS_AD_CHOICES,AD CHOICES
ID_OPTIONS_ALLIANCE_REQUEST_ENABLED,ALLIANCE REQUESTS ENABLED
ID_OPTIONS_ALLOW_INVITES,ALLOW ALLIANCE INVITES
ID_OPTIONS_CHAT,CHAT ENABLED
ID_OPTIONS_CHAT_ALLIANCE_LABEL,ALLIANCE
ID_OPTIONS_CHAT_GLOBAL_LABEL,GLOBAL
ID_OPTIONS_CHAT_WAR_ROOM_LABEL,WAR ROOM
ID_OPTIONS_COOKIE,COOKIE POLICY
ID_OPTIONS_COPYRIGHT,"&copy; MARVEL\nMARVEL Strike Force Software\n&copy; 2020 Scopely, Inc.\nDeveloped by Scopely, Inc. All rights reserved."
ID_OPTIONS_CCPA,Do Not Sell My Info
ID_OPTIONS_CREDITS,CREDITS
ID_OPTIONS_CREDITS_INFO,View the credits
ID_OPTIONS_CREDITS_NASA,Select space imagery credited to Visible Earth and NASA.
ID_OPTIONS_FORUM,FORUM
ID_OPTIONS_LEGAL,LEGAL
ID_OPTIONS_LEGAL_NOTICE,LEGAL NOTICES
ID_OPTIONS_LOGIN_OPTIONS,LOGIN OPTIONS
ID_OPTIONS_LOGIN_OPTIONS_INFO,Link an account to back up your data and play on multiple devices!
ID_OPTIONS_MARKETING_CONSENT,"Yes! Send me email updates and offers about MARVEL Strike Force. I can opt out at any time. By signing up, I confirm that I have read and understand the MARVEL Strike Force Privacy Policy and I agree to the Terms of Service. Questions? Contact our Customer Support team by selecting the ""Contact Us"" option in our Support menu."
ID_OPTIONS_MARKETING_CONSENT_GDPR_01,Yes! Send me email updates and offers about MARVEL Strike Force. I can opt out at any time.
ID_OPTIONS_MARKETING_CONSENT_GDPR_02,Yes! Send me email updates and offers from Company Affiliates and third parties operating in the entertainment sector. I can opt out at any time.
ID_OPTIONS_MARKETING_CONSENT_GDPR_03,"By signing up above, I confirm that I have read and understand the MARVEL Strike Force Privacy Policy and I agree to the Terms of Service. Questions? Contact our Customer Support team by selecting the ""Contact Us"" option in our Support menu."
ID_OPTIONS_MARKETING_CONSENT_HK,"By checking this box, I understand that I am providing my email address as a user of the MARVEL Strike Force game for the purpose of receiving email updates and offers about MARVEL Strike Force. This information may be shared with third parties for gain only, and only with the consent that I am providing, as descibed in the MARVEL Strike Force Privacy Policy. I can opt out at any time. By signing up, I agree to the MARVEL Strike Force Privacy Policy and Terms of Service. Questions? Contact our Customer Support team by selecting the ""Contact Us"" option in our Support menu."
ID_OPTIONS_MUSIC,MUSIC
ID_OPTIONS_OFF,OFF
ID_OPTIONS_ON,ON
ID_OPTIONS_PRIVACY,PRIVACY POLICY
ID_OPTIONS_SERVER_VERSION,Server
ID_OPTIONS_SFX,SOUND FX
ID_OPTIONS_SUPPORT,SUPPORT
ID_OPTIONS_SUPPORT_INFO,Get technical support and give feedback.
ID_OPTIONS_TERMS_OF_SERVICE,TERMS OF SERVICE
ID_OPTIONS_TITLE,OPTIONS
ID_OPTIONS_ATTRIBUTIONS,ATTRIBUTIONS
ID_OPTIONS_VERSION,VERSION {versionNum}
ID_OPTIONS_PROPERTY_NOTICE,Click here for the intellectual property attribution notices and licenses for the open source software applications included in MARVEL Strike Force.
ID_OPTIONS_ADVANCED,ADVANCED
ID_OPTIONS_ADVANCED_TITLE,ADVANCED OPTIONS
ID_ADVANCED_OPTIONS_DESCRIPTION,Configure advanced performance and gameplay settings.
ID_OPTIONS_LOWMEM_COMBAT,Enable low-graphics combat mode
ID_OPTIONS_PORTRAIT_MODE,Allow portrait screen orientation <color=#5e659b>(select screens)</color>
ID_OPTIONS_ARENA_SAVEDSQUAD,Cycle through Saved Squads in Blitz menu
ID_OPTIONS_MULTI_ORB,Open multiple orbs at once <color=#5e659b>(select orbs)</color>
ID_OPTIONS_SIMPLE_ALLIANCE,Quick Alliance access
ID_OPTIONS_ITEM_COUNT_IN_STORE,Item count in store
ID_OPTIONS_RAID_KEY_OFFSET,Change Raid Key reset to {time} <color=#5e659b>(+{timeUTC} UTC)</color>
ID_OPTIONS_RAID_KEY_OFFSET_DISABLE,Raid Keys reset at {time} <color=#5e659b>(+{timeUTC} UTC)</color>\nDisable to change to midnight local time
ID_OPTIONS_RAID_KEY_OFFSET_COOLDOWN,Change Raid Key reset to {time} <color=#5e659b>(+{timeUTC} UTC)</color>\nOn cooldown for {cooldown}
ID_OPTIONS_RAID_KEY_OFFSET_COOLDOWN_DISABLE,Raid Keys reset at {time} <color=#5e659b>(+{timeUTC} UTC)</color>\nOn cooldown for {cooldown}
ID_OPTIONS_RAID_KEY_OFFSET_TITLE,RAID KEY DAILY RESET
ID_OPTIONS_RAID_KEY_OFFSET_COOLDOWN_TITLE,ON COOLDOWN
ID_OPTIONS_RAID_KEY_OFFSET_DESCRIPTION,"Enabling this option will change your Raid Key generation reset to <color=#fff568>{time} (+{timeUTC} UTC)</color>. If you change this value, you will not be able to change back or generate keys for <color=#fff568>{cooldown}</color>.\n\nAre you sure you want to make this change?"
ID_OPTIONS_RAID_KEY_OFFSET_DESCRIPTION_DISABLE,"Disabling this option will change your Raid Key generation reset to midnight local time. If you change this value, you will not be able to change back or generate keys for <color=#fff568>{cooldown}</color>.\n\nAre you sure you want to make this change?"
ID_OPTIONS_RAID_KEY_OFFSET_COOLDOWN_DESCRIPTION,You are currently on cooldown and cannot change this value for <color=#fff568>{cooldownRemaining}</color>.\n\nToggling this option will change your Raid Key generation reset to <color=#fff568>{time} (+{timeUTC} UTC)</color>. You will not be able to change back or generate keys for <color=#fff568>{cooldown}</color>.
ID_OPTIONS_RAID_KEY_OFFSET_COOLDOWN_DISABLE_DESCRIPTION,You are currently on cooldown and cannot change this value for <color=#fff568>{cooldownRemaining}</color>. \n\nToggling this option will change your raid key generation reset to midnight local time. You will not be able to change back or generate keys for <color=#fff568>{cooldown}</color>.
ID_OPTIONS_COMBAT_REDUCEDCOMBATTEXT,Use reduced combat text
ID_OPTIONS_COMBATTEXTOPTIONS,Combat Text Filtering
ID_PLAYER_NAME_CHANGE_CONFIRM,CONFIRM
ID_PLAYER_NAME_CHANGE_ENTER_NAME,Enter name...
ID_PLAYER_NAME_CHANGE_ENTER_VALID,"Please enter a valid name. Symbols (<, >, {, }) and profanity are not allowed."
ID_PLAYER_NAME_CHANGE_HELP,"This information will be visible to other players. Do not include any other personal information. Username should be 16 characters or less. Symbols (<, >, {, }) and profanity are not allowed."
ID_PLAYER_NAME_CHANGE_INVALID,INVALID NAME
ID_PLAYER_NAME_CHANGE_TITLE,EDIT YOUR NAME
ID_PLAYER_PROFILE_ALREADY_IN_ALLIANCE,Already in your alliance
ID_PLAYER_PROFILE_COLLECTED,{count} COLLECTED
ID_PLAYER_PROFILE_LAST_ONLINE,Last Active
ID_PLAYER_PROFILE_LAST_ONLINE_TIME,{duration} ago
ID_PLAYER_PROFILE_LEVEL,PLAYER LEVEL {level}
ID_PLAYER_PROFILE_NOT_APPLICABLE,N/A
ID_PLAYER_PROFILE_NOT_FOUND_MESSAGE,Unable to locate information for the specified player.
ID_PLAYER_PROFILE_PID,PID:
ID_PLAYERSTAT_ARENA_WINS,Blitz Wins
ID_PLAYERSTAT_BEST_ARENA_RANK,All-time Blitz Rank
