id,translation
ID_CHAL_HEALTHBUCKS_STAGE3_DESC,Earn more HEALTH PACKS/BLITZ CHARGES.\n\nRecommendations:\n- Squad Lvl 18+\n\nOnly BRAWLERS & SUPPORT allowed.
ID_CHAL_HEALTHBUCKS_STAGE4_NAME,Tier 4
ID_CHAL_HEALTHBUCKS_STAGE4_DESC,Earn even more HEALTH PACKS/BLITZ CHARGES.\n\nRecommendations:\n- Squad Lvl 26+\n\nOnly BRAWLERS & SUPPORT allowed.
ID_CHAL_HEALTHBUCKS_STAGE5_NAME,Tier 5
ID_CHAL_HEALTHBUCKS_STAGE5_DESC,Earn a lot of HEALTH PACKS/BLITZ CHARGES.\n\nRecommendations:\n- Squad Lvl 34+\n\nOnly BRAWLERS & SUPPORT allowed.
ID_CHAL_HEALTHBUCKS_STAGE6_NAME,Tier 6
ID_CHAL_HEALTHBUCKS_STAGE6_DESC,Earn a ton of HEALTH PACKS/BLITZ CHARGES.\n\nRecommendations:\n- Squad Lvl 40+\n- Gear Tier 6+\n\nOnly BRAWLERS & SUPPORT allowed.
ID_CHAL_HEALTHBUCKS_STAGE7_DESC,Earn a ton of HEALTH PACKS/BLITZ CHARGES.\n\nRecommendations:\n- Squad Lvl 50+\n- Gear Tier 7+\n\nOnly BRAWLERS & SUPPORT allowed.
ID_CHAL_HEALTHBUCKS_STAGE8_DESC,Earn a ton of HEALTH PACKS/BLITZ CHARGES.\n\nRecommendations:\n- Squad Lvl 55+\n- Gear Tier 8+\n\nOnly BRAWLERS & SUPPORT allowed.
ID_CHAL_HEALTHBUCKS_STAGE9_DESC,Earn a mass of HEALTH PACKS/BLITZ CHARGES.\n\nRecommendations:\n- Squad Lvl 65+\n- Gear Tier 11+\n\nOnly BRAWLERS & SUPPORT allowed.
ID_CHAL_HEALTHBUCKS_STAGE10_DESC,Earn a huge supply of HEALTH PACKS/BLITZ CHARGES.\n\nRecommendations:\n- Squad Lvl 70+\n- Gear Tier 12+\n- Red Stars 4+\n\nOnly BRAWLERS & SUPPORT allowed.
ID_CHAL_HEALTHBUCKS_STAGE11_DESC,Earn a massive cache of HEALTH PACKS/BLITZ CHARGES.\n\nRecommendations:\n- Squad Lvl 71+\n- Gear Tier 13+\n- Red Stars 4+\n\nOnly BRAWLERS & SUPPORT allowed.
ID_CHAL_HEALTHBUCKS_STAGE12_DESC,Earn an enormous cache of HEALTH PACKS/BLITZ CHARGES.\n\nRecommendations:\n- Squad Lvl 75+\n- Gear Tier 14+\n- Red Stars 4+\n\nOnly BRAWLERS & SUPPORT allowed.
ID_CHAL_HEALTHBUCKS_STAGE13_DESC,Earn a colossal cache of HEALTH PACKS/BLITZ CHARGES.\n\nRecommendations:\n- Squad Lvl 76+\n- Gear Tier 14+\n- Red Stars 4+\n\nOnly BRAWLERS & SUPPORT allowed.
ID_CHAL_HEALTHBUCKS_STAGE14_DESC,Earn a spectacular supply of HEALTH PACKS/BLITZ CHARGES.\n\nRecommendations:\n- Squad Lvl 80+\n- Gear Tier 15+\n- Red Stars 4+\n\nOnly BRAWLERS & SUPPORT allowed.
ID_CHAL_SHARDS_NAME,Orb Fragments
ID_CHAL_SHARDS_DESC,Earn ORB FRAGMENTS. Collect enough ORB FRAGMENTS to unlock free ORBS.
ID_CHAL_SHARDS_STAGE1_NAME,Tier 1
ID_CHAL_SHARDS_STAGE1_DESC,Earn ORB FRAGMENTS.\n\nRecommendations:\n- Squad Lvl 9+
ID_CHAL_SHARDS_STAGE2_NAME,Tier 2
ID_CHAL_SHARDS_STAGE2_DESC,Earn some more ORB FRAGMENTS.\n\nRecommendations:\n- Squad Lvl 14+
ID_CHAL_SHARDS_STAGE3_NAME,Tier 3
ID_CHAL_SHARDS_STAGE3_DESC,Earn more ORB FRAGMENTS.\n\nRecommendations:\n- Squad Lvl 18+
ID_CHAL_SHARDS_STAGE4_NAME,Tier 4
ID_CHAL_SHARDS_STAGE4_DESC,Earn even more ORB FRAGMENTS.\n\nRecommendations:\n- Squad Lvl 26+
ID_CHAL_SHARDS_STAGE5_NAME,Tier 5
ID_CHAL_SHARDS_STAGE5_DESC,Earn a lot of ORB FRAGMENTS.\n\nRecommendations:\n- Squad Lvl 34+
ID_CHAL_SHARDS_STAGE6_NAME,Tier 6
ID_CHAL_SHARDS_STAGE6_DESC,Earn a ton of ORB FRAGMENTS.\n\nRecommendations:\n- Squad Lvl 40+\n- Gear Tier 6+
ID_CHAL_SHARDS_STAGE7_DESC,Earn a ton of ORB FRAGMENTS.\n\nRecommendations:\n- Squad Lvl 50+\n- Gear Tier 7+
ID_CHAL_SHARDS_STAGE8_DESC,Earn a ton of ORB FRAGMENTS.\n\nRecommendations:\n- Squad Lvl 55+\n- Gear Tier 8+
ID_CHAL_SHARDS_STAGE9_DESC,Earn a mass of ORB FRAGMENTS.\n\nRecommendations:\n- Squad Lvl 65+\n- Gear Tier 11+\n\nOnly GLOBAL allowed.
ID_CHAL_SHARDS_STAGE10_DESC,Earn a huge supply of ORB FRAGMENTS.\n\nRecommendations:\n- Squad Lvl 70+\n- Gear Tier 12+\n- Red Stars 4+\n\nOnly GLOBAL allowed.
ID_CHAL_SHARDS_STAGE11_DESC,Earn a massive cache of ORB FRAGMENTS.\n\nRecommendations:\n- Squad Lvl 71+\n- Gear Tier 13+\n- Red Stars 4+\n\nOnly GLOBAL allowed.
ID_CHAL_SHARDS_STAGE12_DESC,Earn an enormous cache of ORB FRAGMENTS.\n\nRecommendations:\n- Squad Lvl 75+\n- Gear Tier 14+\n- Red Stars 4+\n\nOnly GLOBAL allowed.
ID_CHAL_SHARDS_STAGE13_DESC,Earn a colossal cache of ORB FRAGMENTS.\n\nRecommendations:\n- Squad Lvl 76+\n- Gear Tier 14+\n- Red Stars 4+\n\nOnly GLOBAL allowed.
ID_CHAL_SHARDS_STAGE14_DESC,Earn a spectacular supply of ORB FRAGMENTS.\n\nRecommendations:\n- Squad Lvl 80+\n- Gear Tier 15+\n- Red Stars 4+\n\nOnly GLOBAL allowed.
ID_CHAL_CATALYST_NAME,Catalyst of Change
ID_CHAL_CATALYST_DESC,Earn CATALYSTS. CATALYSTS are essential to improving your characters' gear.\n\nOnly BLASTERS allowed.
ID_CATALYST_CHANCE,Earn tons of CATALYSTS
ID_CHAL_CATALYST_STAGE1_NAME,Tier 1
ID_CHAL_CATALYST_STAGE1_DESC,Earn CATALYSTS.\n\nRecommendations:\n- Squad Lvl 18+\n\nOnly BLASTERS allowed.
ID_CHAL_CATALYST_STAGE2_NAME,Tier 2
ID_CHAL_CATALYST_STAGE2_DESC,Earn some more CATALYSTS.\n\nRecommendations:\n- Squad Lvl 26+\n\nOnly BLASTERS allowed.
ID_CHAL_CATALYST_STAGE3_NAME,Tier 3
ID_CHAL_CATALYST_STAGE3_DESC,Earn more CATALYSTS.\n\nRecommendations:\n- Squad Lvl 34+\n\nOnly BLASTERS allowed.
ID_CHAL_CATALYST_STAGE4_NAME,Tier 4
ID_CHAL_CATALYST_STAGE4_DESC,Earn even more CATALYSTS.\n\nRecommendations:\n- Squad Lvl 40+\n- Gear Tier 6+\n\nOnly BLASTERS allowed.
ID_CHAL_CATALYST_STAGE5_NAME,Tier 5
ID_CHAL_CATALYST_STAGE5_DESC,Earn a lot of CATALYSTS.\n\nRecommendations:\n- Squad Lvl 50+\n- Gear Tier 7+\n\nOnly BLASTERS allowed.
ID_CHAL_CATALYST_STAGE6_NAME,Tier 6
ID_CHAL_CATALYST_STAGE6_DESC,Earn a lot of CATALYSTS.\n\nRecommendations:\n- Squad Lvl 55+\n- Gear Tier 8+\n\nOnly BLASTERS allowed.
ID_CHAL_CATALYST_STAGE7_DESC,Earn a mass of CATALYSTS.\n\nRecommendations:\n- Squad Lvl 65+\n- Gear Tier 11+\n\nOnly BLASTERS allowed.
ID_CHAL_CATALYST_STAGE8_DESC,Earn a huge supply of CATALYSTS.\n\nRecommendations:\n- Squad Lvl 70+\n- Gear Tier 12+\n- Red Stars 4+\n\nOnly BLASTERS allowed.
ID_CHAL_CATALYST_STAGE9_DESC,Earn a massive cache of CATALYSTS.\n\nRecommendations:\n- Squad Lvl 71+\n- Gear Tier 13+\n- Red Stars 4+\n\nOnly BLASTERS allowed.
ID_CHAL_CATALYST_STAGE10_DESC,Earn an enormous cache of CATALYSTS.\n\nRecommendations:\n- Squad Lvl 75+\n- Gear Tier 14+\n- Red Stars 4+\n\nOnly BLASTERS allowed.
ID_CHAL_CATALYST_STAGE11_DESC,Earn a colossal cache of CATALYSTS.\n\nRecommendations:\n- Squad Lvl 76+\n- Gear Tier 14+\n- Red Stars 4+\n\nOnly BLASTERS allowed.
ID_CHAL_CATALYST_STAGE12_DESC,Earn a spectacular supply of CATALYSTS.\n\nRecommendations:\n- Squad Lvl 80+\n- Gear Tier 15+\n- Red Stars 4+\n\nOnly BLASTERS allowed.
ID_CHAL_ABL_NAME,Ability Enhancements
ID_CHAL_ABL_DESC,Earn ABILITY MATERIALS. Use ABILITY MATERIALS to upgrade your character's abilities.\n\nOnly CONTROLLERS & PROTECTORS allowed.
ID_CHAL_STAGE7_NAME,Tier 7
ID_CHAL_STAGE8_NAME,Tier 8
ID_CHAL_STAGE9_NAME,Tier 9
ID_CHAL_STAGE01_NAME,Tier 1
ID_CHAL_STAGE02_NAME,Tier 2
ID_CHAL_STAGE03_NAME,Tier 3
ID_CHAL_STAGE04_NAME,Tier 4
ID_CHAL_STAGE05_NAME,Tier 5
ID_CHAL_STAGE06_NAME,Tier 6
ID_CHAL_STAGE07_NAME,Tier 7
ID_CHAL_STAGE08_NAME,Tier 8
ID_CHAL_STAGE09_NAME,Tier 9
ID_CHAL_STAGE10_NAME,Tier 10
ID_CHAL_STAGE11_NAME,Tier 11
ID_CHAL_STAGE12_NAME,Tier 12
ID_CHAL_STAGE13_NAME,Tier 13
ID_CHAL_STAGE14_NAME,Tier 14
ID_CHAL_STAGE15_NAME,Tier 15
ID_CHAL_STAGE16_NAME,Tier 16
ID_CHAL_ABILITYMATS_STAGE1_NAME,Tier 1
ID_CHAL_ABILITYMATS_STAGE1_DESC,Earn ABILITY MATERIALS.\n\nRecommendations:\n- Squad Lvl 9+\n\nOnly CONTROLLERS & PROTECTORS allowed.
ID_CHAL_ABILITYMATS_STAGE2_NAME,Tier 2
ID_CHAL_ABILITYMATS_STAGE2_DESC,Earn some more ABILITY MATERIALS.\n\nRecommendations:\n- Squad Lvl 14+\n\nOnly CONTROLLERS & PROTECTORS allowed.
ID_CHAL_ABILITYMATS_STAGE3_NAME,Tier 3
ID_CHAL_ABILITYMATS_STAGE3_DESC,Earn more ABILITY MATERIALS.\n\nRecommendations:\n- Squad Lvl 18+\n\nOnly CONTROLLERS & PROTECTORS allowed.
ID_CHAL_ABILITYMATS_STAGE4_NAME,Tier 4
ID_CHAL_ABILITYMATS_STAGE4_DESC,Earn even more ABILITY MATERIALS.\n\nRecommendations:\n- Squad Lvl 26+\n\nOnly CONTROLLERS & PROTECTORS allowed.
ID_CHAL_ABILITYMATS_STAGE5_NAME,Tier 5
ID_CHAL_ABILITYMATS_STAGE5_DESC,Earn a lot of ABILITY MATERIALS.\n\nRecommendations:\n- Squad Lvl 34+\n\nOnly CONTROLLERS & PROTECTORS allowed.
ID_CHAL_ABILITYMATS_STAGE6_NAME,Tier 6
ID_CHAL_ABILITYMATS_STAGE6_DESC,Earn a ton of ABILITY MATERIALS.\n\nRecommendations:\n- Squad Lvl 40+\n- Gear Tier 6+\n\nOnly CONTROLLERS & PROTECTORS allowed.
ID_CHAL_ABILITYMATS_STAGE7_DESC,Earn a ton of ABILITY MATERIALS.\n\nRecommendations:\n- Squad Lvl 50+\n- Gear Tier 7+\n\nOnly CONTROLLERS & PROTECTORS allowed.
ID_CHAL_ABILITYMATS_STAGE8_DESC,Earn a ton of ABILITY MATERIALS.\n\nRecommendations:\n- Squad Lvl 55+\n- Gear Tier 8+\n\nOnly CONTROLLERS & PROTECTORS allowed.
ID_CHAL_ABILITYMATS_STAGE9_DESC,Earn a mass of ABILITY MATERIALS.\n\nRecommendations:\n- Squad Lvl 65+\n- Gear Tier 11+\n\nOnly CONTROLLERS & PROTECTORS allowed.
ID_CHAL_ABILITYMATS_STAGE10_DESC,Earn a huge supply of ABILITY MATERIALS.\n\nRecommendations:\n- Squad Lvl 70+\n- Gear Tier 12+\n- Red Stars 4+\n\nOnly CONTROLLERS & PROTECTORS allowed.
ID_CHAL_ABILITYMATS_STAGE11_DESC,Earn a massive cache of ABILITY MATERIALS.\n\nRecommendations:\n- Squad Lvl 71+\n- Gear Tier 13+\n- Red Stars 4+\n\nOnly CONTROLLERS & PROTECTORS allowed.
ID_CHAL_ABILITYMATS_STAGE12_DESC,Earn an enormous cache of ABILITY MATERIALS.\n\nRecommendations:\n- Squad Lvl 75+\n- Gear Tier 14+\n- Red Stars 4+\n\nOnly CONTROLLERS & PROTECTORS allowed.
ID_CHAL_ABILITYMATS_STAGE13_DESC,Earn a colossal cache of ABILITY MATERIALS.\n\nRecommendations:\n- Squad Lvl 76+\n- Gear Tier 14+\n- Red Stars 4+\n\nOnly CONTROLLERS & PROTECTORS allowed.
ID_CHAL_ABILITYMATS_STAGE14_DESC,Earn a spectacular supply of ABILITY MATERIALS.\n\nRecommendations:\n- Squad Lvl 80+\n- Gear Tier 15+\n- Red Stars 4+\n\nOnly CONTROLLERS & PROTECTORS allowed.
ID_EVENT_DEMO_NAME,Demo Challenge - DO NOT PLAY
ID_EVENT_DEMO_DESC,
ID_EVENT_DEMO_FLAVOR,
ID_EVENT_DEMO_STAGE1_NAME,Demo Challenge - DO NOT PLAY
ID_CHAL_NUETEST_NAME,NUETest Collection
ID_CHAL_NUETEST_DESC,A collection of NUETests proposed
ID_EVENT_NUETEST_STAGE1_NAME,NUETEST 1-1 Hand Wave 1 Demo
ID_EVENT_NUETEST_STAGE1_DESC,"First Wave of Proposed NUE Script, Version 1.0"
ID_EVENT_NUETEST_STAGE2_NAME,NUETEST 1-2 Hand Wave 2 Demo
ID_EVENT_NUETEST_STAGE2_DESC,"Second Wave of Proposed NUE Script, Version 1.0"
ID_EVENT_NUETEST_STAGE3_NAME,NUETEST 2.0 Hand Demo
ID_EVENT_NUETEST_STAGE3_DESC,Rough proposed NUE based on the NUE Script
ID_EVENT_NUETEST_STAGE4_NAME,NUETEST 3.0 Mercenaries Demo
ID_EVENT_NUETEST_STAGE4_DESC,Updated with Mercenaries instead of Hand Ninjas and initial feedback
ID_EVENT_NUETEST_STAGE5_NAME,NUETEST Giz
ID_EVENT_NUETEST_STAGE5_DESC,Giz Demo
ID_EVENT_NUETEST_STAGE6_NAME,NUETEST 4.0 Mercenaries and Bullseye
ID_EVENT_NUETEST_STAGE6_DESC,Updated based on Marvel / Amer feedback and Bullseye added
ID_EVENT_NOVEMBER_DEMO_NAME,Halt Hydra
ID_EVENT_NOVEMBER_DEMO_DESC,Prevent Hydra from destroying the world!
ID_NOVEMBER_DEMO_NAME,Halt Hydra
ID_NOVEMBER_DEMO_DESC,Prevent Hydra from destroying the world!
ID_EVENT_CROSSBONES_NAME,Double-Crossed
ID_EVENT_CHANCE_CROSSBONES,Earn Crossbones Shards
ID_EVENT_CROSSBONES_DESC,"Ultimus has double-crossed Crossbones. Help Crossbones get payback, and in exchange he'll join your S.T.R.I.K.E. team."
ID_EVENT_CROSSBONES_MT,Recruit Crossbones!
ID_EVENT_CROSSBONES_MS,Complete the Double-Crossed Event
ID_EVENT_CROSSBONES_MB,"Ultimus has double-crossed Crossbones. Help Crossbones get payback, and in exchange he'll join your S.T.R.I.K.E. team."
ID_EVENT_CROSSBONES_MC,GO!
ID_EVENT_ELEKTRA_NAME,Elektra Assassin
ID_EVENT_CHANCE_ELEKTRA,Earn Elektra Shards
ID_EVENT_ELEKTRA_DESC,An imposter Elektra is wreaking havoc in Hell's Kitchen. Help the real Elektra track down the doppelganger and restore peace in New York City.
ID_EVENT_ELEKTRA_MT,Recruit Elektra!
ID_EVENT_ELEKTRA_MS,Complete the Elektra Assassin Event
ID_EVENT_ELEKTRA_MB,An imposter Elektra is wreaking havoc in Hell's Kitchen. Help the real Elektra track down the doppelganger and restore peace in New York City.
ID_EVENT_ELEKTRA_MC,GO!
ID_LE_IRONMAN_CHANCE,Earn Iron Man Shards
ID_LE_IRONMAN_NAME,I am Iron Man
ID_LE_IRONMAN_DESC,Help Tony Stark and S.H.I.E.L.D. stop a nefarious plot by a mysterious organization.
ID_LE_IRONMAN_MC,GO!
ID_LE_IRONMAN_MS,Unlock Iron Man by helping him!
ID_LE_IRONMAN_MT,The I am Iron Man Event has started!
ID_ME_BO_IRONMAN_BLACKWIDOW,"Tony Stark's technical prowess and presence would be invaluable to our ranks. Assemble a team of 5 S.H.I.E.L.D. agents to work with him and stop an evil plot. Elite S.H.I.E.L.D. agents will be available in Blitz for the month!\n\nRequirements: 5 S.H.I.E.L.D. Agents\nEvent Start: Jun. 13, 2018 12:00 AM (UTC)\nEvent End: Jun. 27, 2018 11:59 PM (UTC)"
ID_ME_BO_IRONMAN_HAWKEYE,"Tony Stark's technical prowess and presence would be\ninvaluable to our ranks. Assemble a team\nof 5 S.H.I.E.L.D. agents to work with him and stop an evil plot.\nElite S.H.I.E.L.D. agents will be available\niin Blitz for the month!\n\nRequirements: 5 S.H.I.E.L.D. Agents\nEvent Start: Dec. 23, 2017 12:00 AM (UTC)\nEvent End: Jan. 1, 2017 11:59 PM (UTC)\n\nList of S.H.I.E.L.D. Characters:\nCaptain America\nBlack Widow\nHawkeye\nQuake\nNick Fury\nS.H.I.E.L.D. Medic\nS.H.I.E.L.D. Trooper\nS.H.I.E.L.D. Operative\nS.H.I.E.L.D. Assault\nS.H.I.E.L.D. Security"
ID_LE_IRONMAN_MB,Tony Stark's technical prowess and presence would be invaluable to our ranks. Help him thwart a plot from a mysterious organization.
ID_ME_NA_IRONMAN_PREEVENT,UPCOMING EVENT: I am Iron Man
ID_ME_DE_IRONMAN_PREEVENT,Recruit Tony Stark to S.T.R.I.K.E.
ID_ME_NA_IRONMAN_START,The I am Iron Man event has begun!
ID_ME_DE_IRONMAN_START,Recruit Iron Man now!
ID_ME_BO_IRONMAN_START,"The time has come to recruit <color=#fff568>Iron Man</color>. Assemble your S.H.I.E.L.D. team for battle. If you're unable to recruit Iron Man this time, don't worry, he will return.\n\nEvent Requirements:\n- Five (5) S.H.I.E.L.D. agents\n- S.H.I.E.L.D. agents' Star Rank requirement increases by 1 with each level\n\nList of S.H.I.E.L.D. agents:\n- Captain America\n- Black Widow\n- Hawkeye\n- Quake\n- S.H.I.E.L.D. Medic\n- S.H.I.E.L.D. Trooper\n- S.H.I.E.L.D. Operative\n- S.H.I.E.L.D. Assault\n- S.H.I.E.L.D. Security\n\n<color=#fff568>Event Duration</color>: 3 Days\n<color=#fff568>Event Start</color>: January 16, 2019, 4:00PM PST\n<color=#fff568>Event End</color>: January 19, 2019, 4:00PM PST\n\nGood luck, Commander."
ID_LE_IRONMAN_EN_SU,The I am Iron Man Event has ended.
ID_LE_IRONMAN_EN_BO,The event is now over.
ID_LE_BLACKBOLT_NAME,Unite the Kingdoms
ID_LE_BLACKBOLT_DESC,"When corrupted Ultron and Thanos attack the Inhuman capital of Attilan, S.T.R.I.K.E.'s Asgardian forces come to the rescue."
ID_LE_BLACKBOLT_CHANCE,Earn Black Bolt shards
ID_LE_BLACKBOLT_MC,GO!
ID_LE_BLACKBOLT_MS,Unlock Black Bolt
ID_LE_BLACKBOLT_MT,The Unite The Kingdoms Event has started!
ID_LE_BLACKBOLT_EN_SU,The Unite The Kingdoms Event has ended.
ID_LE_BLACKBOLT_EN_BO,The Unite The Kingdoms Event is now over.
ID_INFO_NA_4ASGARD,4 Asgard!
ID_INFO_DE_4ASGARD,2x Asgardian shards
ID_INFO_BO_4ASGARD,"The number of Asgardian shards rewarded for completing Campaign nodes has doubled from 2 to 4. These characters will help you with the upcoming Unite the Kingdoms Legendary Event.\n\nPlease filter your roster using the trait ""Asgardian"" to find all affected characters, marked with green (!) indicators. Enter the character screen and tap the [FIND] button to see their Campaign node."
ID_LE_DOCTOROCTOPUS_NAME,Surgical S.T.R.I.K.E.
