id,translation
ID_ABILITY_AIMCONTROL_INFECT_SPECIAL_4_DESC,Fill Speed Bar by <color=#86e619>{thislevel.special.action.0.change_pct}%</color>.\nHeal self for <color=#86e619>{thislevel.special.action.1.heal_amt}</color> Health + <color=#86e619>{thislevel.special.action.1.heal_pct}%</color> of Max Health.\n\n<color=#86e619>{thislevel.special.action.2.action_pct}%</color> chance to gain <color=#fff568>Counter</color>.  <color=#86e619>{thislevel.special.action.2.action_pct}%</color> chance to apply <color=#fff568>Counter</color> to adjacent <color=#fff568>A.I.M.</color> allies.
ID_ABILITY_AIMCONTROL_INFECT_SPECIAL_6_DESC,Fill Speed Bar by <color=#86e619>{thislevel.special.action.0.change_pct}%</color>.\nHeal self for <color=#86e619>{thislevel.special.action.1.heal_amt}</color> Health + <color=#86e619>{thislevel.special.action.1.heal_pct}%</color> of Max Health.\n\nGain <color=#fff568>Counter</color>.  Apply <color=#fff568>Counter</color> to adjacent <color=#fff568>A.I.M.</color> allies.
ID_ABILITY_AIMCONTROL_INFECT_SPECIAL_7_DESC,Fill Speed Bar by <color=#86e619>{thislevel.special.action.0.change_pct}%</color>.\nHeal self for <color=#86e619>{thislevel.special.action.1.heal_amt}</color> Health + <color=#86e619>{thislevel.special.action.1.heal_pct}%</color> of Max Health.\n\nGain <color=#86e619>{thislevel.special.action.2.procs.0.use_count}</color> <color=#fff568>Counter</color>.  Apply <color=#86e619>{thislevel.special.action.2.procs.0.use_count}</color> <color=#fff568>Counter</color> to adjacent <color=#fff568>A.I.M.</color> allies.
ID_ABILITY_AIMCONTROL_INFECT_SPECIAL_1_UPGRADE,Heal for <color=#86e619>{nextlevel.special.action.1.heal_amt}</color> Health
ID_ABILITY_AIMCONTROL_INFECT_SPECIAL_2_UPGRADE,Fill Speed Bar by <color=#86e619>{nextlevel.special.action.0.change_pct}%</color>\nHeal for <color=#86e619>{nextlevel.special.action.1.heal_amt}</color> Health
ID_ABILITY_AIMCONTROL_INFECT_SPECIAL_3_UPGRADE,This ability costs <color=#86e619>{nextlevel.special.cost}</color> ability energy instead of <color=#86e619>{thislevel.special.cost}</color>\nFill Speed Bar by +<color=#86e619>{nextlevel.special.action.0.change_pct - thislevel.special.action.0.change_pct}%</color>\n<color=#86e619>{nextlevel.special.action.2.action_pct}%</color> chance to gain <color=#fff568>Counter</color>\n<color=#86e619>{nextlevel.special.action.2.action_pct}%</color> chance to apply <color=#fff568>Counter</color> to adjacent <color=#fff568>A.I.M.</color> allies
ID_ABILITY_AIMCONTROL_INFECT_SPECIAL_4_OVERRIDE,This ability costs <color=#86e619>{nextlevel.special.cost}</color> ability energy instead of <color=#86e619>{thislevel.special.cost}</color>\nFill Speed Bar by +<color=#86e619>{nextlevel.special.action.0.change_pct - thislevel.special.action.0.change_pct}%</color>\n<color=#86e619>{nextlevel.special.action.2.action_pct}%</color> chance to gain <color=#fff568>Counter</color> for self and adjacent <color=#fff568>A.I.M.</color> allies
ID_ABILITY_AIMCONTROL_INFECT_SPECIAL_4_UPGRADE,Fill Speed Bar by +<color=#86e619>{nextlevel.special.action.0.change_pct - thislevel.special.action.0.change_pct}%</color>\nHeal for <color=#86e619>{nextlevel.special.action.1.heal_amt}</color> Health
ID_ABILITY_AIMCONTROL_INFECT_SPECIAL_5_UPGRADE,Fill Speed Bar by +<color=#86e619>{nextlevel.special.action.0.change_pct - thislevel.special.action.0.change_pct}%</color>\nHeal for +<color=#86e619>{nextlevel.special.action.1.heal_pct - thislevel.special.action.1.heal_pct}%</color> of Max Health\nAlways gain <color=#fff568>Counter</color>\nAlways apply <color=#fff568>Counter</color> adjacent allies
ID_ABILITY_AIMCONTROL_INFECT_SPECIAL_6_OVERRIDE,Fill Speed Bar by +<color=#86e619>{nextlevel.special.action.0.change_pct - thislevel.special.action.0.change_pct}%</color>\nHeal for +<color=#86e619>{nextlevel.special.action.1.heal_pct - thislevel.special.action.1.heal_pct}%</color> of Max Health\nAlways gain <color=#fff568>Counter</color> for self and adjacent allies
ID_ABILITY_AIMCONTROL_INFECT_SPECIAL_6_UPGRADE,Fill Speed Bar by +<color=#86e619>{nextlevel.special.action.0.change_pct - thislevel.special.action.0.change_pct}%</color>\nHeal for <color=#86e619>{nextlevel.special.action.1.heal_amt}</color> Health\nGain <color=#86e619>{nextlevel.special.action.2.procs.0.use_count.0}</color> <color=#fff568>Counter</color>\nApply <color=#86e619>{nextlevel.special.action.2.procs.0.use_count.0}</color> <color=#fff568>Counter</color> to adjacent <color=#fff568>A.I.M.</color> allies
ID_ABILITY_AIMCONTROL_INFECT_SPECIAL_7_OVERRIDE,Fill Speed Bar by +<color=#86e619>{nextlevel.special.action.0.change_pct - thislevel.special.action.0.change_pct}%</color>\nHeal for <color=#86e619>{nextlevel.special.action.1.heal_amt}</color> Health\nGain <color=#86e619>{nextlevel.special.action.2.procs.0.use_count.0}</color> <color=#fff568>Counter</color> for self and adjacent <color=#fff568>A.I.M.</color> allies
ID_ABILITY_AIMCONTROL_INFECT_PASSIVE_1_DESC,"On Turn, gain <color=#86e619>{thislevel.passive.0.action.0.apply_count}</color> random negative effect for <color=#86e619>{thislevel.passive.0.action.0.procs.0.use_count}</color> turns.\n\nGain +<color=#86e619>{thislevel.passive_stats.0.delta}%</color> Speed."
ID_ABILITY_AIMCONTROL_INFECT_PASSIVE_2_DESC,"On Turn, gain <color=#86e619>{thislevel.passive.0.action.0.apply_count}</color> random negative effect for <color=#86e619>{thislevel.passive.0.action.0.procs.0.use_count}</color> turns.\n\nGain +<color=#86e619>{thislevel.passive_stats.0.delta}%</color> Speed.\nGain +<color=#86e619>{thislevel.passive_stats.1.delta}%</color> Max Health."
ID_ABILITY_AIMCONTROL_INFECT_PASSIVE_4_DESC,"On Turn, gain <color=#86e619>{thislevel.passive.0.action.0.apply_count}</color>random negative effect for <color=#86e619>{thislevel.passive.0.action.0.procs.0.use_count}</color> turns.\n\nGain +<color=#86e619>{thislevel.passive_stats.0.delta}%</color> Speed.\nGain +<color=#86e619>{thislevel.passive_stats.1.delta}%</color> Max Health.\n\nOn Turn:\n> If <color=#fff568>Offense Down</color>, gain <color=#fff568>Offense Up</color> for <color=#86e619>{thislevel.passive.0.action.1.procs.0.use_count}</color> turns.\n> If <color=#fff568>Defense Down</color>, gain <color=#fff568>Defense Up</color> for <color=#86e619>{thislevel.passive.0.action.2.procs.0.use_count}</color> turns.\n> If <color=#fff568>Slow</color>, gain <color=#fff568>Speed Up</color> for <color=#86e619>{thislevel.passive.0.action.3.procs.0.use_count}</color> turns."
ID_ABILITY_AIMCONTROL_INFECT_PASSIVE_5_DESC,"On Turn, gain <color=#86e619>{thislevel.passive.0.action.0.apply_count}</color> random negative effects for <color=#86e619>{thislevel.passive.0.action.0.procs.0.use_count}</color> turns.\n\nGain +<color=#86e619>{thislevel.passive_stats.0.delta}%</color> Speed.\nGain +<color=#86e619>{thislevel.passive_stats.1.delta}%</color> Max Health.\n\nOn Turn:\n> If <color=#fff568>Offense Down</color>, gain <color=#fff568>Offense Up</color> for <color=#86e619>{thislevel.passive.0.action.1.procs.0.use_count}</color> turns.\n> If <color=#fff568>Defense Down</color>, gain <color=#fff568>Defense Up</color> for <color=#86e619>{thislevel.passive.0.action.2.procs.0.use_count}</color> turns.\n> If <color=#fff568>Slow</color>, gain <color=#fff568>Speed Up</color> for <color=#86e619>{thislevel.passive.0.action.3.procs.0.use_count}</color> turns."
ID_ABILITY_AIMCONTROL_INFECT_PASSIVE_1_UPGRADE,+<color=#86e619>{nextlevel.passive_stats.1.delta}%</color> Max Health
ID_ABILITY_AIMCONTROL_INFECT_PASSIVE_2_UPGRADE,+<color=#86e619>{nextlevel.passive_stats.1.delta - thislevel.passive_stats.1.delta}%</color> Max Health
ID_ABILITY_AIMCONTROL_INFECT_PASSIVE_3_UPGRADE,"+<color=#86e619>{nextlevel.passive_stats.0.delta - thislevel.passive_stats.0.delta}%</color> Speed\nOn Turn:\n> If <color=#fff568>Offense Down</color>, gain <color=#fff568>Offense Up</color> for <color=#86e619>{thislevel.passive.0.action.1.procs.0.use_count}</color> turns.\n> If <color=#fff568>Defense Down</color>, gain <color=#fff568>Defense Up</color> for <color=#86e619>{thislevel.passive.0.action.2.procs.0.use_count}</color> turns.\n> If <color=#fff568>Slow</color>, gain <color=#fff568>Speed Up</color> for <color=#86e619>{thislevel.passive.0.action.3.procs.0.use_count}</color> turns."
ID_ABILITY_AIMCONTROL_INFECT_PASSIVE_4_UPGRADE,"On Turn, gain <color=#86e619>{nextlevel.passive.0.action.0.apply_count}</color> random negative effects\n+<color=#86e619>{nextlevel.passive_stats.1.delta - thislevel.passive_stats.1.delta}%</color> Max Health"
ID_ABILITY_AIMDMG_OFFENSE_BASIC_1_DESC,Attack primary target for <color=#86e619>{thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage + <color=#86e619>{thislevel.basic.action.1.action_pct}%</color> chance to apply <color=#fff568>Defense Down</color>.
ID_ABILITY_AIMDMG_OFFENSE_BASIC_7_DESC,Attack primary target for <color=#86e619>{thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage + apply <color=#fff568>Defense Down</color>.
ID_ABILITY_AIMDMG_OFFENSE_BASIC_1_UPGRADE,+<color=#86e619>{nextlevel.basic.action.0.stat_modifier.0.delta - thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage to primary target
ID_ABILITY_AIMDMG_OFFENSE_BASIC_2_UPGRADE,+<color=#86e619>{nextlevel.basic.action.1.action_pct - thislevel.basic.action.1.action_pct}%</color> chance to apply <color=#fff568>Defense Down</color> to primary target
ID_ABILITY_AIMDMG_OFFENSE_BASIC_3_UPGRADE,+<color=#86e619>{nextlevel.basic.action.0.stat_modifier.0.delta - thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage to primary target
ID_ABILITY_AIMDMG_OFFENSE_BASIC_4_UPGRADE,+<color=#86e619>{nextlevel.basic.action.1.action_pct - thislevel.basic.action.1.action_pct}%</color> chance to apply <color=#fff568>Defense Down</color> to primary target
ID_ABILITY_AIMDMG_OFFENSE_BASIC_5_UPGRADE,+<color=#86e619>{nextlevel.basic.action.0.stat_modifier.0.delta - thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage to primary target
ID_ABILITY_AIMDMG_OFFENSE_BASIC_6_UPGRADE,Always apply <color=#fff568>Defense Down</color> to primary target
ID_ABILITY_AIMDMG_OFFENSE_SPECIAL_1_OVERRIDE,Attack primary target for <color=#86e619>{thislevel.special.action.1.stat_modifier.0.delta}%</color> damage. Gain <color=#fff568>Offense Up</color> + apply <color=#fff568>Offense Up</color> to adjacent <color=#fff568>A.I.M.</color> allies for <color=#86e619>{thislevel.special.action.0.procs.0.use_count}</color> turns. This attack cannot miss.
ID_ABILITY_AIMDMG_OFFENSE_SPECIAL_1_DESC,Attack primary target for <color=#86e619>{thislevel.special.action.1.stat_modifier.0.delta}%</color> damage.\nGain <color=#fff568>Offense Up</color> + apply <color=#fff568>Offense Up</color> to adjacent <color=#fff568>A.I.M.</color> allies for <color=#86e619>{thislevel.special.action.0.procs.0.use_count}</color> turns.\n\nThis attack cannot miss.
ID_ABILITY_AIMDMG_OFFENSE_SPECIAL_3_DESC,Attack primary target for <color=#86e619>{thislevel.special.action.1.stat_modifier.0.delta}%</color> damage\nGain <color=#fff568>Offense Up</color> + apply <color=#fff568>Offense Up</color> to adjacent <color=#fff568>A.I.M.</color> allies for <color=#86e619>{thislevel.special.action.0.procs.0.use_count.f}</color>-<color=#86e619>{thislevel.special.action.0.procs.0.use_count.t}</color> turns.\n\nThis attack cannot miss.
ID_ABILITY_AIMDMG_OFFENSE_SPECIAL_6_DESC,Attack primary target for <color=#86e619>{thislevel.special.action.1.stat_modifier.0.delta}%</color> damage.\nGain <color=#fff568>Offense Up</color> + apply <color=#fff568>Offense Up</color> to adjacent <color=#fff568>A.I.M.</color> allies for <color=#86e619>{thislevel.special.action.0.procs.0.use_count}</color> turns.\n\nThis attack cannot miss.
ID_ABILITY_AIMDMG_OFFENSE_SPECIAL_7_DESC,Gain <color=#fff568>Offense Up</color> + apply <color=#fff568>Offense Up</color> to adjacent <color=#fff568>A.I.M.</color> allies for <color=#86e619>{thislevel.special.action.0.procs.0.use_count}</color> turns.\nAttack primary target for <color=#86e619>{thislevel.special.action.1.stat_modifier.0.delta}%</color> damage.\n\nThis attack cannot miss.
ID_ABILITY_AIMDMG_OFFENSE_SPECIAL_1_UPGRADE,+<color=#86e619>{nextlevel.special.action.1.stat_modifier.0.delta - thislevel.special.action.1.stat_modifier.0.delta}%</color> damage to primary target
ID_ABILITY_AIMDMG_OFFENSE_SPECIAL_2_UPGRADE,+<color=#86e619>{nextlevel.special.action.1.stat_modifier.0.delta - thislevel.special.action.1.stat_modifier.0.delta}%</color> damage to primary target\nGain <color=#fff568>Offense Up</color> for <color=#86e619>{nextlevel.special.action.0.procs.0.use_count.f}</color>-<color=#86e619>{nextlevel.special.action.0.procs.0.use_count.t}</color> turns
ID_ABILITY_AIMDMG_OFFENSE_SPECIAL_3_UPGRADE,This ability costs <color=#86e619>{nextlevel.special.cost}</color> ability energy instead of <color=#86e619>{thislevel.special.cost}</color>\n+<color=#86e619>{nextlevel.special.action.1.stat_modifier.0.delta - thislevel.special.action.1.stat_modifier.0.delta}%</color> damage to primary target
ID_ABILITY_AIMDMG_OFFENSE_SPECIAL_4_UPGRADE,+<color=#86e619>{nextlevel.special.action.1.stat_modifier.0.delta - thislevel.special.action.1.stat_modifier.0.delta}%</color> damage to primary target
ID_ABILITY_AIMDMG_OFFENSE_SPECIAL_5_UPGRADE,Gain <color=#fff568>Offense Up</color> for <color=#86e619>{nextlevel.special.action.0.procs.0.use_count}</color> turns
ID_ABILITY_AIMDMG_OFFENSE_SPECIAL_6_UPGRADE,Gain <color=#fff568>Offense Up</color> before the attack\n+<color=#86e619>{nextlevel.special.action.1.stat_modifier.0.delta - thislevel.special.action.1.stat_modifier.0.delta}%</color> damage to primary target
ID_ABILITY_AIMDMG_OFFENSE_PASSIVE_1_DESC,"On Spawn, gain <color=#fff568>Defense Down</color> for <color=#86e619>{thislevel.passive.0.action.0.procs.0.use_count}</color> turns."
ID_ABILITY_AIMDMG_OFFENSE_PASSIVE_2_DESC,"On Spawn, gain <color=#fff568>Defense Down</color> for <color=#86e619>{thislevel.passive.0.action.0.procs.0.use_count}</color> turns.\nOn Turn, <color=#86e619>{thislevel.passive.1.action.0.action_pct}%</color> chance to Heal for <color=#86e619>{thislevel.passive.1.action.0.heal_pct}%</color> of Max Health."
ID_ABILITY_AIMDMG_OFFENSE_PASSIVE_4_DESC,"On Spawn, gain <color=#fff568>Defense Down</color>.\nOn Turn, Heal for <color=#86e619>{thislevel.passive.1.action.0.heal_pct}%</color> of Max Health."
ID_ABILITY_AIMDMG_OFFENSE_PASSIVE_1_UPGRADE,"On Turn, +<color=#86e619>{nextlevel.passive.1.action.0.action_pct - thislevel.passive.1.action.0.action_pct}%</color> chance to Heal for <color=#86e619>{nextlevel.passive.1.action.0.heal_pct}%</color> of Max Health"
ID_ABILITY_AIMDMG_OFFENSE_PASSIVE_2_UPGRADE,Heal for +<color=#86e619>{nextlevel.passive.1.action.0.heal_pct - thislevel.passive.1.action.0.heal_pct}%</color> of Max Health
ID_ABILITY_AIMDMG_OFFENSE_PASSIVE_3_UPGRADE,"Gain <color=#fff568>Defense Down</color> for <color=#86e619>{nextlevel.passive.0.action.0.procs.0.use_count}</color> turn\nOn Turn, always Heal"
ID_ABILITY_AIMDMG_OFFENSE_PASSIVE_4_UPGRADE,Heal for +<color=#86e619>{nextlevel.passive.1.action.0.heal_pct - thislevel.passive.1.action.0.heal_pct}%</color> of Max Health
ID_ABILITY_AIMDMG_SPEED_BASIC_1_DESC,Attack primary target for <color=#86e619>{thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage + <color=#86e619>{thislevel.basic.action.1.action_pct}%</color> chance to apply <color=#fff568>Bleed</color>.
ID_ABILITY_AIMDMG_SPEED_BASIC_5_DESC,Attack primary target for <color=#86e619>{thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage + apply <color=#fff568>Bleed</color>.
ID_ABILITY_AIMDMG_SPEED_BASIC_6_DESC,Attack primary target for <color=#86e619>{thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage + apply <color=#fff568>Bleed</color> for <color=#86e619>{thislevel.basic.action.1.procs.0.use_count}</color> turns.
ID_ABILITY_AIMDMG_SPEED_BASIC_1_UPGRADE,+<color=#86e619>{nextlevel.basic.action.0.stat_modifier.0.delta - thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage to primary target
ID_ABILITY_AIMDMG_SPEED_BASIC_2_UPGRADE,+<color=#86e619>{nextlevel.basic.action.1.action_pct - thislevel.basic.action.1.action_pct}%</color> chance to apply <color=#fff568>Bleed</color>
ID_ABILITY_AIMDMG_SPEED_BASIC_3_UPGRADE,+<color=#86e619>{nextlevel.basic.action.0.stat_modifier.0.delta - thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage to primary target
ID_ABILITY_AIMDMG_SPEED_BASIC_4_UPGRADE,Always apply <color=#fff568>Bleed</color>
ID_ABILITY_AIMDMG_SPEED_BASIC_5_UPGRADE,+<color=#86e619>{nextlevel.basic.action.0.stat_modifier.0.delta - thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage to primary target\nApply <color=#fff568>Bleed</color> for <color=#86e619>{nextlevel.basic.action.1.procs.0.use_count}</color> turns
ID_ABILITY_AIMDMG_SPEED_BASIC_6_UPGRADE,+<color=#86e619>{nextlevel.basic.action.0.stat_modifier.0.delta - thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage to primary target
ID_ABILITY_AIMDMG_SPEED_SPECIAL_1_DESC,"Attack primary target for <color=#86e619>{thislevel.special.action.0.stat_modifier.0.delta}%</color> damage.\nIf this character has a negative effect, Bonus attack the primary target for <color=#86e619>{thislevel.special.action.1.stat_modifier.0.delta}%</color> per negative effect on the target\nGain <color=#fff568>Speed Up</color> for <color=#86e619>{thislevel.special.action.2.procs.0.use_count}</color> turns."
ID_ABILITY_AIMDMG_SPEED_SPECIAL_1_UPGRADE,+<color=#86e619>{nextlevel.special.action.0.stat_modifier.0.delta - thislevel.special.action.0.stat_modifier.0.delta}%</color> damage to primary attack
ID_ABILITY_AIMDMG_SPEED_SPECIAL_2_UPGRADE,+<color=#86e619>{nextlevel.special.action.0.stat_modifier.0.delta - thislevel.special.action.0.stat_modifier.0.delta}%</color> damage to primary and secondary attacks\nApply <color=#fff568>Speed Up</color> for <color=#86e619>{nextlevel.special.action.2.procs.0.use_count}</color> turns
ID_ABILITY_AIMDMG_SPEED_SPECIAL_3_UPGRADE,This ability costs <color=#86e619>{nextlevel.special.cost}</color> ability energy instead of <color=#86e619>{thislevel.special.cost}</color>\n+<color=#86e619>{nextlevel.special.action.0.stat_modifier.0.delta - thislevel.special.action.0.stat_modifier.0.delta}%</color> damage to primary attack
ID_ABILITY_AIMDMG_SPEED_SPECIAL_4_UPGRADE,+<color=#86e619>{nextlevel.special.action.0.stat_modifier.0.delta - thislevel.special.action.0.stat_modifier.0.delta}%</color> damage to primary and secondary attacks
ID_ABILITY_AIMDMG_SPEED_SPECIAL_5_UPGRADE,+<color=#86e619>{nextlevel.special.action.0.stat_modifier.0.delta - thislevel.special.action.0.stat_modifier.0.delta}%</color> damage to primary attack\nApply <color=#fff568>Speed Up</color> for <color=#86e619>{nextlevel.special.action.2.procs.0.use_count}</color> turns
ID_ABILITY_AIMDMG_SPEED_SPECIAL_6_UPGRADE,+<color=#86e619>{nextlevel.special.action.0.stat_modifier.0.delta - thislevel.special.action.0.stat_modifier.0.delta}%</color> damage to primary attack\n+<color=#86e619>{nextlevel.special.action.1.stat_modifier.0.delta - thislevel.special.action.1.stat_modifier.0.delta}%</color> damage to secondary attacks
ID_ABILITY_AIMDMG_SPEED_PASSIVE_1_DESC,Gain +<color=#86e619>{thislevel.passive_stats.0.delta}%</color> Damage.
ID_ABILITY_AIMDMG_SPEED_PASSIVE_2_DESC,"On Turn, fill Speed Bar by <color=#86e619>{thislevel.passive.0.action.0.change_pct}%</color> for self and adjacent <color=#fff568>A.I.M.</color> allies.\nGain +<color=#86e619>{thislevel.passive_stats.0.delta}%</color> Damage and +<color=#86e619>{thislevel.passive_stats.1.delta}%</color> Max Health."
ID_ABILITY_AIMDMG_SPEED_PASSIVE_1_UPGRADE,"On Turn, fill Speed Bar by <color=#86e619>{nextlevel.passive.0.action.0.change_pct}%</color> for self and adjacent <color=#fff568>A.I.M.</color> allies\n+<color=#86e619>{nextlevel.passive_stats.1.delta - thislevel.passive_stats.1.delta}%</color> Max Health"
ID_ABILITY_AIMDMG_SPEED_PASSIVE_2_UPGRADE,+<color=#86e619>{nextlevel.passive_stats.0.delta - thislevel.passive_stats.0.delta}%</color> Damage
ID_ABILITY_AIMDMG_SPEED_PASSIVE_3_UPGRADE,"On Turn, fill Speed Bar by +<color=#86e619>{nextlevel.passive.0.action.0.change_pct - thislevel.passive.0.action.0.change_pct}%</color> for self and adjacent <color=#fff568>A.I.M.</color> allies\n+<color=#86e619>{nextlevel.passive_stats.1.delta - thislevel.passive_stats.1.delta}%</color> Max Health"
ID_ABILITY_AIMDMG_SPEED_PASSIVE_4_UPGRADE,"On Turn, fill Speed Bar by +<color=#86e619>{nextlevel.passive.0.action.0.change_pct - thislevel.passive.0.action.0.change_pct}%</color> for self and adjacent <color=#fff568>A.I.M.</color> allies\n+<color=#86e619>{nextlevel.passive_stats.0.delta - thislevel.passive_stats.0.delta}%</color> Damage"
ID_ABILITY_AIMOPERATOR_BASIC_1_DESC,Advance the <color=#fff568>Objective</color> by pushing this button!
ID_ABILITY_AIMSUPPORT_HEAL_BASIC_1_DESC,Attack primary target for <color=#86e619>{thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage. <color=#86e619>{thislevel.basic.action.1.action_pct}%</color> chance to apply <color=#fff568>Offense Down</color> for <color=#86e619>{thislevel.basic.action.1.procs.0.use_count}</color> turn.
ID_ABILITY_AIMSUPPORT_HEAL_BASIC_7_DESC,Attack primary target for <color=#86e619>{thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage + apply <color=#fff568>Offense Down</color> for <color=#86e619>{thislevel.basic.action.1.procs.0.use_count}</color> turn.
ID_ABILITY_AIMSUPPORT_HEAL_BASIC_1_UPGRADE,+<color=#86e619>{nextlevel.basic.action.0.stat_modifier.0.delta - thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage to primary target
ID_ABILITY_AIMSUPPORT_HEAL_BASIC_2_UPGRADE,+<color=#86e619>{nextlevel.basic.action.1.action_pct - thislevel.basic.action.1.action_pct}%</color> chance to apply <color=#fff568>Offense Down</color>
ID_ABILITY_AIMSUPPORT_HEAL_BASIC_3_UPGRADE,+<color=#86e619>{nextlevel.basic.action.0.stat_modifier.0.delta - thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage to primary target
ID_ABILITY_AIMSUPPORT_HEAL_BASIC_4_UPGRADE,+<color=#86e619>{nextlevel.basic.action.1.action_pct - thislevel.basic.action.1.action_pct}%</color> chance to apply <color=#fff568>Offense Down</color>
ID_ABILITY_AIMSUPPORT_HEAL_BASIC_5_UPGRADE,+<color=#86e619>{nextlevel.basic.action.0.stat_modifier.0.delta - thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage to primary target
ID_ABILITY_AIMSUPPORT_HEAL_BASIC_6_UPGRADE,+<color=#86e619>{nextlevel.basic.action.0.stat_modifier.0.delta - thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage to primary target\nAlways apply <color=#fff568>Offense Down</color>
ID_ABILITY_AIMSUPPORT_HEAL_SPECIAL_1_DESC,Heal lowest Health ally and adjacent allies for <color=#86e619>{thislevel.special.action.0.heal_amt}</color> Health + <color=#86e619>{thislevel.special.action.0.heal_pct}%</color> of this character's Max Health + <color=#86e619>{thislevel.special.action.1.action_pct}%</color> chance to flip <color=#fff568>Bleed</color> on lowest Health ally and adjacent allies.
ID_ABILITY_AIMSUPPORT_HEAL_SPECIAL_7_DESC,Heal lowest Health ally and adjacent allies for <color=#86e619>{thislevel.special.action.0.heal_amt}</color> Health + <color=#86e619>{thislevel.special.action.0.heal_pct}%</color> of this character's Max Health + flip <color=#fff568>Bleed</color> on lowest Health ally and adjacent allies.
ID_ABILITY_AIMSUPPORT_HEAL_SPECIAL_1_UPGRADE,Heal for <color=#86e619>{nextlevel.special.action.0.heal_amt}</color> Health
ID_ABILITY_AIMSUPPORT_HEAL_SPECIAL_2_UPGRADE,Heal for <color=#86e619>{nextlevel.special.action.0.heal_amt}</color> Health\n+<color=#86e619>{nextlevel.special.action.1.action_pct - thislevel.special.action.1.action_pct}%</color> chance to flip <color=#fff568>Bleed</color>
ID_ABILITY_AIMSUPPORT_HEAL_SPECIAL_3_UPGRADE,This ability costs <color=#86e619>{nextlevel.special.cost}</color> ability energy instead of <color=#86e619>{thislevel.special.cost}</color>
ID_ABILITY_AIMSUPPORT_HEAL_SPECIAL_4_UPGRADE,Heal for <color=#86e619>{nextlevel.special.action.0.heal_amt}</color> Health
